x	y	z.name	ui.vect	zi.vect	Ixy_ui	cplx	Rxyz_ui	category	Nxy_ui
00000000000001000000000100000000000	Hhex	Meis1	NA	Notch1	Cdh1,Cdh5,Egfl7,Ets1,Ets2,Etv6,Fli1,FoxO4,Gata1,Gfi1,Gfi1b,HbbbH1,Itga2b,Kdr,Kit,Ldb1,Lmo2,Lyl1,Mecom,Mitf,Myb,,Pecam1,Procr,Sox17,Sox7,Tal1,Tbx20,Tbx3,HoxB2,Runx1	0.588267	6.34814	116.877	1	3934
00000000000000000000000000001000100	Procr	Tal1	NA	Cdh5	Cdh1,,Egfl7,Ets1,Etv6,Fli1,FoxO4,Gata1,Gfi1,HbbbH1,Hhex,Itga2b,Kdr,Kit,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Notch1,Pecam1,Sox17,Sox7,Tbx20,Tbx3,Ets2,FoxH1,Gfi1b,Myb,Runx1	4.55354	5.38883	112.03	1	3934
00000000000000000000000101000000000	Meis1	Myb	NA	Gata1	Cdh5,Egfl7,Ets1,Etv6,Fli1,,Gfi1,Gfi1b,HbbbH1,Hhex,HoxB2,Itga2b,Kdr,Lmo2,Lyl1,Mecom,Mitf,Notch1,Procr,Runx1,Sox17,Sox7,Tal1,Tbx20,Tbx3,Cdh1,FoxH1,FoxO4,HoxD8,Kit,Ldb1,Pecam1	3.5428	6.34033	106.884	1	3934
00000010000000000000000001000000000	Fli1	Myb	NA	Tal1	Cdh1,Cdh5,Egfl7,Ets1,Ets2,Etv6,FoxO4,Gfi1,Gfi1b,Hhex,Itga2b,Kdr,Kit,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Notch1,Pecam1,Procr,Runx1,Sox17,Sox7,,Tbx20,Tbx3,FoxH1,Gata1,HbbbH1,HoxD8	2.32496	5.85448	106.241	1	3934
00010000000010000000000000000000000	Ets1	HbbbH1	NA	Notch1	Cdh1,Cdh5,Egfl7,Ets2,Etv6,Fli1,FoxO4,Gata1,Gfi1,Gfi1b,Hhex,HoxB2,Kdr,Kit,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,,Pecam1,Procr,Runx1,Sox17,Sox7,Tal1,Tbx20,Tbx3,FoxH1,Itga2b,Myb	1.51774	6.29249	103.441	1	3934
00000010000000000000000000000000010	Fli1	Tbx20	NA	Cdh5	Cdh1,,Egfl7,Ets1,Ets2,Etv6,FoxO4,Gfi1,Gfi1b,Hhex,Itga2b,Kdr,Kit,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Myb,Notch1,Pecam1,Procr,Runx1,Sox17,Sox7,Tal1,Tbx3,FoxH1,Gata1,HbbbH1,HoxB2	5.02113	5.76799	98.2545	1	3934
00010000000000000000000000000010000	Ets1	Sox17	NA	Notch1	Cdh1,Cdh5,Egfl7,Ets2,Etv6,Fli1,FoxO4,Gata1,Gfi1,Gfi1b,HbbbH1,Hhex,HoxB2,Kdr,Kit,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,,Pecam1,Procr,Runx1,Sox7,Tal1,Tbx20,Tbx3,FoxH1,Itga2b,Myb	2.89323	6.23623	95.6846	1	3934
00010000000000000000010000000000000	Ets1	Lyl1	NA	Tal1	Cdh1,Cdh5,Egfl7,Ets2,Etv6,Fli1,FoxO4,Gata1,Gfi1,Gfi1b,HbbbH1,Hhex,HoxB2,Kdr,Kit,Ldb1,Lmo2,Mecom,Meis1,Mitf,Notch1,Pecam1,Procr,Runx1,Sox17,Sox7,,Tbx20,Tbx3,Itga2b,Myb	0.863452	5.82969	89.4436	1	3934
10000000000000000000000000100000000	Cdh1	Notch1	NA	Cdh5	,Egfl7,Ets1,Ets2,Etv6,Fli1,FoxH1,FoxO4,Gata1,Gfi1b,HbbbH1,Hhex,Itga2b,Kdr,Kit,Ldb1,Lmo2,Lyl1,Mitf,Myb,Pecam1,Procr,Runx1,Sox17,Sox7,Tal1,Tbx20,Gfi1,HoxB2,Mecom,Meis1,Tbx3	0.309639	5.88537	88.3514	1	3934
00000000000000000100010000000000000	Kdr	Lyl1	NA	Cdh5	Cdh1,,Egfl7,Ets1,Ets2,Etv6,Fli1,FoxO4,Gata1,Gfi1,Gfi1b,HbbbH1,Hhex,HoxB2,HoxD8,Kit,Ldb1,Lmo2,Mecom,Meis1,Mitf,Notch1,Pecam1,Procr,Runx1,Sox17,Sox7,Tal1,Tbx20,Tbx3,Itga2b,Myb	2.8688	5.66968	86.3051	1	3934
00000000000000000000000100001000000	Meis1	Procr	NA	Cdh5	,Egfl7,Ets1,Etv6,Fli1,Gata1,Gfi1,Gfi1b,HbbbH1,Hhex,HoxB2,Itga2b,Kdr,Lmo2,Lyl1,Mecom,Mitf,Myb,Notch1,Runx1,Sox17,Sox7,Tal1,Tbx20,Tbx3,Cdh1,FoxO4,Kit,Ldb1,Pecam1	5.796	6.33734	86.2225	1	3934
00000000000010000100000000000000000	HbbbH1	Kdr	NA	Sox7	Cdh1,Cdh5,Egfl7,Ets1,FoxH1,FoxO4,Gata1,Gfi1b,Hhex,Itga2b,Kit,Ldb1,Lyl1,Mecom,Meis1,Mitf,Myb,Notch1,Pecam1,Procr,Runx1,Sox17,,Tal1,Tbx20,Tbx3,Ets2,Etv6,Fli1,Gfi1,HoxB2,HoxD8,Lmo2	0.792902	6.16372	83.8121	1	3934
00000000000000000000000000000010010	Sox17	Tbx20	NA	Sox7	Cdh1,Cdh5,Egfl7,Ets1,Etv6,Fli1,FoxH1,FoxO4,Gata1,Gfi1,Gfi1b,HbbbH1,Hhex,Itga2b,Kdr,Kit,Lmo2,Mecom,Meis1,Mitf,Myb,Notch1,Procr,Runx1,,Tal1,Tbx3,Ets2,HoxB2,Lyl1	2.1462	6.39332	83.4692	1	3934
00000000000000000100001000000000000	Kdr	Mecom	NA	Notch1	Cdh1,Cdh5,Egfl7,Ets1,Ets2,Etv6,Fli1,FoxO4,Gata1,Gfi1,Gfi1b,HbbbH1,Hhex,HoxB2,HoxD8,Kit,Ldb1,Lmo2,Lyl1,Meis1,Mitf,,Pecam1,Procr,Runx1,Sox17,Sox7,Tal1,Tbx20,Tbx3,Myb	3.97402	5.97656	77.6668	1	3934
00100000000000000000000100000000000	Egfl7	Meis1	NA	Notch1	Cdh1,Cdh5,Ets1,Ets2,Etv6,Fli1,Gata1,Gfi1,Gfi1b,HbbbH1,Hhex,Itga2b,Kdr,Kit,Ldb1,Lmo2,Lyl1,Mecom,Mitf,,Pecam1,Procr,Sox17,Sox7,Tal1,Tbx20,Tbx3,HoxB2,Myb,Runx1	4.30195	6.04893	76.2253	1	3934
00000000000010000000000000010000000	HbbbH1	Pecam1	NA	Itga2b	Cdh1,Cdh5,Egfl7,Ets1,FoxH1,FoxO4,Gata1,Gfi1b,Hhex,,Kdr,Kit,Ldb1,Lyl1,Mecom,Meis1,Mitf,Myb,Notch1,Procr,Runx1,Sox17,Sox7,Tal1,Tbx20,Tbx3,Ets2,Etv6,Fli1,Gfi1,Lmo2	2.95153	6.30073	75.2394	1	3934
01000000000010000000000000000000000	Cdh5	HbbbH1	NA	Notch1	Cdh1,Egfl7,Ets1,Ets2,Etv6,Fli1,FoxH1,FoxO4,Gata1,Gfi1,Gfi1b,Hhex,Itga2b,Kdr,Kit,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Myb,,Pecam1,Procr,Runx1,Sox17,Sox7,Tal1,Tbx20,Tbx3	5.07043	6.30997	74.2012	1	3934
10000000000000000000000000001000000	Cdh1	Procr	NA	Kdr	Cdh5,Egfl7,Ets1,Ets2,Etv6,Fli1,FoxH1,FoxO4,Gata1,Gfi1b,HbbbH1,Hhex,Itga2b,,Kit,Ldb1,Lmo2,Lyl1,Mitf,Myb,Notch1,Pecam1,Runx1,Sox17,Sox7,Tal1,Tbx20,Gfi1,Mecom,Meis1,Tbx3	3.20703	5.75703	73.0704	1	3934
00000000000000000010000000000001000	Kit	Sox7	NA	Cdh5	Cdh1,,Egfl7,Ets1,Etv6,Fli1,Gata1,Gfi1,Gfi1b,HbbbH1,Hhex,Itga2b,Kdr,Ldb1,Lmo2,Lyl1,Mecom,Mitf,Myb,Notch1,Pecam1,Procr,Sox17,Tal1,Tbx20,Ets2,FoxH1,FoxO4,HoxB2,Meis1,Runx1,Tbx3	0.94553	5.60119	67.5699	1	3934
00000000000000000000000001000000010	Myb	Tbx20	NA	Gata1	Cdh1,Cdh5,Etv6,Fli1,FoxH1,FoxO4,,Gfi1,Gfi1b,HbbbH1,Hhex,HoxD8,Itga2b,Kit,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Notch1,Pecam1,Runx1,Sox17,Sox7,Tal1,Tbx3,Egfl7,Ets1,Ets2,HoxB2,Kdr,Procr	2.90493	6.36493	67.4556	1	3934
01000000000000001000000000000000000	Cdh5	Itga2b	NA	Tal1	Cdh1,Egfl7,Ets1,Ets2,Etv6,Fli1,FoxH1,FoxO4,Gata1,Gfi1,Gfi1b,HbbbH1,Hhex,Kdr,Kit,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Myb,Notch1,Pecam1,Procr,Runx1,Sox17,Sox7,,Tbx20,Tbx3	2.56952	5.10428	65.0367	1	3934
00000000000000000000000000001000010	Procr	Tbx20	NA	Kdr	Cdh1,Cdh5,Egfl7,Ets1,Etv6,Fli1,FoxO4,Gata1,Gfi1,HbbbH1,Hhex,Itga2b,,Kit,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Notch1,Pecam1,Sox17,Sox7,Tal1,Tbx3,Ets2,FoxH1,Gfi1b,HoxB2,Mitf,Myb,Runx1	3.5064	5.90282	64.2785	1	3934
00000100000000000000010000000000000	Etv6	Lyl1	NA	Fli1	Cdh1,Cdh5,Egfl7,Ets1,,Gata1,Gfi1,Hhex,Itga2b,Kdr,Kit,Ldb1,Lmo2,Mecom,Meis1,Myb,Notch1,Pecam1,Procr,Sox17,Sox7,Tal1,Tbx20,Tbx3,Ets2,Gfi1b,HbbbH1,Runx1	4.73484	5.7729	62.1595	1	3934
00000000000000001000100000000000000	Itga2b	Lmo2	NA	Tal1	Cdh1,Cdh5,Egfl7,Etv6,Fli1,Gata1,Gfi1,Gfi1b,HbbbH1,Hhex,Kit,Ldb1,Lyl1,Meis1,Mitf,Myb,Notch1,Pecam1,Procr,Runx1,Sox17,,Tbx20,Tbx3,Ets1,Ets2,HoxB2,Kdr,Mecom,Sox7	0.286011	5.33877	59.4141	1	3934
00000000000000000000001001000000000	Mecom	Myb	NA	Gata1	Cdh5,Egfl7,Ets1,Etv6,Fli1,FoxO4,,Gfi1b,HbbbH1,Hhex,Kdr,Kit,Ldb1,Lmo2,Meis1,Mitf,Notch1,Pecam1,Procr,Runx1,Sox17,Sox7,Tbx20,Cdh1,FoxH1,Gfi1,HoxD8,Itga2b,Lyl1,Tal1,Tbx3	4.79509	6.15954	59.3715	1	3934
00100000000000000000010000000000000	Egfl7	Lyl1	NA	Cdh5	Cdh1,,Ets1,Ets2,Etv6,Fli1,Gata1,Gfi1,Gfi1b,HbbbH1,Hhex,Itga2b,Kdr,Kit,Ldb1,Lmo2,Mecom,Meis1,Mitf,Notch1,Pecam1,Procr,Sox17,Sox7,Tal1,Tbx20,Tbx3,Myb,Runx1	2.04526	5.68288	57.0352	1	3934
00000000010001000000000000000000000	Gata1	Hhex	NA	Cdh5	Cdh1,,Egfl7,Ets1,Etv6,FoxH1,FoxO4,Gfi1,Gfi1b,HbbbH1,HoxB2,Itga2b,Kdr,Kit,Ldb1,Lyl1,Mecom,Meis1,Mitf,Myb,Notch1,Pecam1,Procr,Runx1,Sox17,Sox7,Tal1,Tbx20,Tbx3,Ets2,Fli1,Lmo2	5.74778	6.25238	54.2531	1	3934
00000000000000000000000000110000000	Notch1	Pecam1	NA	Tal1	Cdh1,Cdh5,Egfl7,Ets1,Ets2,Etv6,Fli1,FoxO4,Gata1,Gfi1,Gfi1b,HbbbH1,Hhex,HoxB2,Itga2b,Kdr,Kit,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Myb,Procr,Runx1,Sox17,Sox7,,Tbx20,Tbx3	3.12629	6.00493	52.9647	1	3934
00010000000000000010000000000000000	Ets1	Kit	NA	Fli1	Cdh1,Cdh5,Egfl7,Ets2,Etv6,,FoxO4,Gata1,Gfi1,Gfi1b,HbbbH1,Hhex,HoxB2,Kdr,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Notch1,Pecam1,Procr,Runx1,Sox17,Sox7,Tal1,Tbx20,Tbx3,Itga2b,Myb	1.32016	5.88468	52.7805	1	3934
00000000000000000000000000001010000	Procr	Sox17	NA	Cdh5	Cdh1,,Egfl7,Ets1,Etv6,Fli1,FoxO4,Gata1,Gfi1,HbbbH1,Hhex,Itga2b,Kdr,Kit,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Notch1,Pecam1,Sox7,Tal1,Tbx20,Tbx3,FoxH1,Gfi1b,Mitf,Myb,Runx1	1.29363	6.3713	52.4144	1	3934
00000000000000000010000000100000000	Kit	Notch1	NA	Cdh5	Cdh1,,Egfl7,Ets1,Etv6,Fli1,Gata1,Gfi1,Gfi1b,HbbbH1,Hhex,Itga2b,Kdr,Ldb1,Lmo2,Lyl1,Mecom,Mitf,Myb,Pecam1,Procr,Sox17,Sox7,Tal1,Tbx20,Ets2,FoxO4,HoxB2,Meis1,Runx1,Tbx3	0.537317	5.68791	52.2105	1	3934
00000000000000000000100000000000010	Lmo2	Tbx20	NA	Cdh5	Cdh1,,Egfl7,Ets1,Ets2,Etv6,Fli1,Gfi1,Gfi1b,Hhex,HoxB2,Itga2b,Kdr,Kit,Ldb1,Lyl1,Mecom,Meis1,Myb,Notch1,Pecam1,Procr,Runx1,Sox17,Sox7,Tal1,Tbx3,FoxH1,Gata1,HbbbH1,Mitf	3.8206	6.52219	50.941	1	3934
00000000000000000000000000100100000	Notch1	Runx1	NA	Gata1	Cdh1,Cdh5,Egfl7,Ets1,Ets2,Etv6,Fli1,FoxO4,,Gfi1,Gfi1b,HbbbH1,Hhex,HoxB2,Itga2b,Kdr,Kit,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Myb,Pecam1,Procr,Sox17,Sox7,Tal1,Tbx20,Tbx3,FoxH1,HoxD8	4.98344	5.88263	48.6992	1	3934
01000000000000000000000000000000001	Cdh5	Tbx3	NA	Ets1	Cdh1,Egfl7,,Ets2,Etv6,Fli1,FoxH1,FoxO4,Gata1,Gfi1,Gfi1b,HbbbH1,Hhex,Itga2b,Kdr,Kit,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Myb,Notch1,Pecam1,Procr,Runx1,Sox17,Sox7,Tal1,Tbx20,HoxB2,HoxD8	5.69574	6.15669	47.3587	1	3934
10000000000000001000000000000000000	Cdh1	Itga2b	NA	Lyl1,Tal1	Cdh5,Egfl7,Ets1,Ets2,Etv6,Fli1,FoxH1,FoxO4,Gata1,Gfi1b,HbbbH1,Hhex,Kdr,Kit,Ldb1,Lmo2,Mitf,Myb,Notch1,Pecam1,Procr,Runx1,Sox17,Sox7,,Tbx20,Gfi1,Meis1,Tbx3	7.18314	8.73456	43.9211	1	3934
00000100000000000000000000001000000	Etv6	Procr	NA	Cdh5	Cdh1,,Egfl7,Ets1,Fli1,Gata1,Gfi1,Hhex,Itga2b,Kdr,Kit,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Myb,Notch1,Pecam1,Sox17,Sox7,Tal1,Tbx20,Tbx3,FoxO4,HbbbH1	3.60823	5.41218	43.8656	1	3934
00000000000011000000000000000000000	HbbbH1	Hhex	NA	Notch1	Cdh1,Cdh5,Egfl7,Ets1,FoxH1,FoxO4,Gata1,Gfi1b,Itga2b,Kdr,Kit,Ldb1,Lyl1,Mecom,Meis1,Mitf,Myb,,Pecam1,Procr,Runx1,Sox17,Sox7,Tal1,Tbx20,Tbx3,Ets2,Etv6,Fli1,Gfi1,Lmo2	3.20207	6.414	43.2667	1	3934
00000000000000000100000000000010000	Kdr	Sox17	NA	Gata1	Cdh1,Cdh5,Egfl7,Ets1,Ets2,Etv6,Fli1,FoxO4,,Gfi1,Gfi1b,HbbbH1,Hhex,HoxB2,HoxD8,Kit,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Notch1,Pecam1,Procr,Runx1,Sox7,Tal1,Tbx20,Tbx3,FoxH1,Itga2b,Myb	3.67411	6.23923	42.9021	1	3934
00000000000000000000100001000000000	Lmo2	Myb	NA	Tal1	Cdh1,Cdh5,Egfl7,Ets1,Ets2,Etv6,Fli1,Gfi1,Gfi1b,Hhex,HoxB2,Itga2b,Kdr,Kit,Ldb1,Lyl1,Mecom,Meis1,Notch1,Pecam1,Procr,Runx1,Sox17,Sox7,,Tbx20,Tbx3,FoxH1,FoxO4,Gata1,HbbbH1,HoxD8,Mitf	4.67376	5.65261	42.5957	1	3934
00000000000000000010000000001000000	Kit	Procr	NA	Cdh5	Cdh1,,Egfl7,Ets1,Etv6,Fli1,Gata1,Gfi1,Gfi1b,HbbbH1,Hhex,Itga2b,Kdr,Ldb1,Lmo2,Lyl1,Mecom,Mitf,Myb,Notch1,Pecam1,Sox17,Sox7,Tal1,Tbx20,FoxO4,Meis1,Tbx3	5.48654	5.75319	40.3361	1	3934
00000000000100000000001000000000000	Gfi1b	Mecom	NA	Sox17,Gata1	Cdh1,Cdh5,Egfl7,Ets1,Fli1,FoxH1,FoxO4,,Gfi1,HbbbH1,Hhex,HoxD8,Itga2b,Kdr,Kit,Ldb1,Lmo2,Lyl1,Meis1,Mitf,Myb,Notch1,Pecam1,Runx1,Sox7,Tal1,Tbx20,Tbx3,Etv6,Procr	4.25923	10.2377	40.3262	1	3934
00000000000000000000000100000000010	Meis1	Tbx20	NA	Notch1,Gata1	Cdh5,Egfl7,Ets1,Etv6,Fli1,,Gfi1,Gfi1b,HbbbH1,Hhex,HoxB2,Itga2b,Kdr,Lmo2,Lyl1,Mecom,Mitf,Myb,Procr,Runx1,Sox17,Sox7,Tal1,Tbx3,Cdh1,Ets2,FoxH1,Kit	9.93332	10.9374	40.2826	1	3934
00000000000000000000000001100000000	Myb	Notch1	NA	Gata1,Tal1	Cdh1,Cdh5,Etv6,Fli1,FoxH1,FoxO4,Gfi1,Gfi1b,HbbbH1,Hhex,HoxD8,Itga2b,Kit,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Pecam1,Runx1,Sox17,Sox7,,Tbx20,Tbx3,Egfl7,Ets1,Ets2,HoxB2,Kdr,Procr	0.878444	9.87977	39.4183	1	3934
00100000000000000000001000000000000	Egfl7	Mecom	NA	Notch1	Cdh1,Cdh5,Ets1,Ets2,Etv6,Fli1,Gata1,Gfi1,Gfi1b,HbbbH1,Hhex,Itga2b,Kdr,Kit,Ldb1,Lmo2,Lyl1,Meis1,Mitf,,Pecam1,Procr,Sox17,Sox7,Tal1,Tbx20,Tbx3,FoxO4,Myb,Runx1	1.54189	5.89489	39.3015	1	3934
00000010000100000000000000000000000	Fli1	Gfi1b	NA	Myb	Cdh1,Cdh5,Egfl7,Ets1,Ets2,Etv6,FoxO4,Gfi1,Hhex,Itga2b,Kdr,Kit,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,,Notch1,Pecam1,Procr,Runx1,Sox17,Sox7,Tal1,Tbx20,Tbx3,FoxH1,Gata1,HbbbH1,HoxD8	1.7443	6.25283	38.7871	1	3934
00000000000000001000000000001000000	Itga2b	Procr	NA	Pecam1	Cdh1,Cdh5,Egfl7,Etv6,Fli1,Gata1,Gfi1,Gfi1b,HbbbH1,Hhex,Kit,Ldb1,Lmo2,Lyl1,Meis1,Mitf,Myb,Notch1,,Runx1,Sox17,Tal1,Tbx20,Tbx3,Ets1,FoxO4,Kdr,Mecom,Sox7	2.0655	6.17834	38.1739	1	3934
00000000000000000000000000000100010	Runx1	Tbx20	NA	Gata1	Cdh1,Cdh5,Ets1,Fli1,FoxH1,FoxO4,,Gfi1,Gfi1b,HbbbH1,HoxD8,Itga2b,Kdr,Lmo2,Lyl1,Mecom,Meis1,Mitf,Myb,Notch1,Pecam1,Sox17,Sox7,Tal1,Tbx3,Egfl7,Ets2,Etv6,Hhex,HoxB2,Kit,Procr	3.84089	5.93006	38.075	1	3934
00000100000000000010000000000000000	Etv6	Kit	NA	Fli1	Cdh1,Cdh5,Egfl7,Ets1,,Gata1,Gfi1,Hhex,Itga2b,Kdr,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Myb,Notch1,Pecam1,Procr,Sox17,Sox7,Tal1,Tbx20,Tbx3,Gfi1b,HbbbH1,Mitf	3.12286	5.47227	37.8588	1	3934
00000000000010001000000000000000000	HbbbH1	Itga2b	NA	Gfi1b,Sox17,Tbx20	Cdh1,Egfl7,FoxH1,FoxO4,Gata1,Kit,Ldb1,Lyl1,Mecom,Meis1,Mitf,Myb,Notch1,Pecam1,Procr,Runx1,Sox7,Tal1,,Tbx3,Etv6,Gfi1	13.1441	18.945	37.2183	1	3934
00000000000100000010000000000000000	Gfi1b	Kit	NA	Tal1	Cdh1,Cdh5,Egfl7,Ets1,Fli1,FoxH1,FoxO4,Gata1,Gfi1,HbbbH1,Hhex,HoxD8,Itga2b,Kdr,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Myb,Notch1,Pecam1,Runx1,Sox17,Sox7,,Tbx20,Tbx3,Etv6,Procr	0.541007	5.59867	37.1764	1	3934
00000100000000000000000000000000010	Etv6	Tbx20	NA	Cdh5	Cdh1,,Egfl7,Ets1,Fli1,Gata1,Gfi1,Hhex,Itga2b,Kdr,Kit,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Myb,Notch1,Pecam1,Procr,Sox17,Sox7,Tal1,Tbx3,Ets2,FoxH1,Gfi1b,HbbbH1,HoxB2,Mitf,Runx1	3.60479	5.5761	36.3702	1	3934
00000000001001000000000000000000000	Gfi1	Hhex	NA	Cdh5	,Egfl7,Ets1,Etv6,Fli1,FoxH1,FoxO4,Gata1,Gfi1b,Itga2b,Kdr,Kit,Lmo2,Lyl1,Meis1,Myb,Notch1,Pecam1,Procr,Runx1,Sox17,Sox7,Tal1,Tbx20,Tbx3,Cdh1,Ets2,HbbbH1,Ldb1,Mecom,Mitf	0.904279	5.7684	35.6052	1	3934
00000000000100000000000000010000000	Gfi1b	Pecam1	NA	Itga2b,Tal1	Cdh1,Cdh5,Egfl7,Ets1,Fli1,FoxH1,FoxO4,Gata1,Gfi1,HbbbH1,Hhex,HoxD8,Kdr,Kit,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Myb,Notch1,Runx1,Sox17,Sox7,,Tbx20,Tbx3,Ets2,Etv6,Procr	7.07527	8.62794	35.5606	1	3934
00100000010000000000000000000000000	Egfl7	Gata1	NA	Sox7	Cdh1,Cdh5,Ets1,Ets2,Etv6,Fli1,Gfi1,Gfi1b,HbbbH1,Hhex,Itga2b,Kdr,Kit,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Notch1,Pecam1,Procr,Sox17,,Tal1,Tbx20,Tbx3,FoxH1,FoxO4,HoxB2,Myb,Runx1	2.27665	5.95509	35.2381	1	3934
00010000001000000000000000000000000	Ets1	Gfi1	NA	Cdh5	Cdh1,,Egfl7,Ets2,Etv6,Fli1,FoxO4,Gata1,Gfi1b,HbbbH1,Hhex,HoxB2,Kdr,Kit,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Notch1,Pecam1,Procr,Runx1,Sox17,Sox7,Tal1,Tbx20,Tbx3,FoxH1,Itga2b,Myb	4.0893	5.64898	33.9602	1	3934
00100000000010000000000000000000000	Egfl7	HbbbH1	NA	Notch1	Cdh1,Cdh5,Ets1,Ets2,Etv6,Fli1,Gata1,Gfi1,Gfi1b,Hhex,Itga2b,Kdr,Kit,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,,Pecam1,Procr,Sox17,Sox7,Tal1,Tbx20,Tbx3,FoxH1,FoxO4,Myb,Runx1	0.454892	6.11479	33.7876	1	3934
00000000010000000000000000001000000	Gata1	Procr	NA	Kdr	Cdh1,Cdh5,Egfl7,Ets1,Etv6,FoxH1,FoxO4,Gfi1,Gfi1b,HbbbH1,Hhex,HoxB2,Itga2b,,Kit,Ldb1,Lyl1,Mecom,Meis1,Mitf,Myb,Notch1,Pecam1,Runx1,Sox17,Sox7,Tal1,Tbx20,Tbx3,Fli1,Lmo2	3.48853	6.03074	31.2907	1	3934
00000000000001000000000000100000000	Hhex	Notch1	NA	Cdh5,Sox7,Fli1	Egfl7,Ets1,Ets2,Etv6,,FoxO4,Gata1,Gfi1,Gfi1b,HbbbH1,Itga2b,Kdr,Kit,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Myb,Pecam1,Procr,Sox17,Tal1,Tbx20,Tbx3,HoxB2	11.5011	15.1587	29.5362	1	3934
00000000000000000000010000000000001	Lyl1	Tbx3	NA	Gfi1b	Cdh1,Cdh5,Egfl7,Ets1,Ets2,Etv6,Fli1,Gata1,Gfi1,,HbbbH1,Hhex,Itga2b,Kdr,Kit,Ldb1,Lmo2,Meis1,Myb,Notch1,Pecam1,Procr,Runx1,Sox7,Tal1,Tbx20,HoxB2,HoxD8,Mitf,Sox17	0.234152	6.27626	29.4764	1	3934
00000010000000000000000000000001000	Fli1	Sox7	NA	Cdh5,Hhex,Ets1,Tal1	Cdh1,Egfl7,Ets2,Etv6,FoxO4,Kit,Lmo2,Myb,Notch1,Sox17,,Tbx20,Tbx3,HoxB2	15.2239	21.8471	29.2391	1	3934
00000000001000000100000000000000000	Gfi1	Kdr	NA	Sox7	Cdh5,Egfl7,Ets1,Etv6,Fli1,FoxH1,FoxO4,Gata1,Gfi1b,Hhex,Itga2b,Kit,Lmo2,Lyl1,Meis1,Myb,Notch1,Pecam1,Procr,Runx1,Sox17,,Tal1,Tbx20,Tbx3,Cdh1,Ets2,HbbbH1,HoxB2,HoxD8,Ldb1,Mecom,Mitf	1.26147	5.63629	29.0621	1	3934
00100000000000000010000000000000000	Egfl7	Kit	NA	Fli1	Cdh1,Cdh5,Ets1,Ets2,Etv6,,Gata1,Gfi1,Gfi1b,HbbbH1,Hhex,Itga2b,Kdr,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Notch1,Pecam1,Procr,Sox17,Sox7,Tal1,Tbx20,Tbx3,Myb	5.49958	5.7339	28.9142	1	3934
00000000001000000000000000100000000	Gfi1	Notch1	NA	Cdh5	,Egfl7,Ets1,Etv6,Fli1,FoxH1,FoxO4,Gata1,Gfi1b,Hhex,Itga2b,Kdr,Kit,Lmo2,Lyl1,Meis1,Myb,Pecam1,Procr,Runx1,Sox17,Sox7,Tal1,Tbx20,Tbx3,Cdh1,Ets2,HbbbH1,HoxB2,Ldb1,Mecom,Mitf	0.99696	5.81888	27.3696	1	3934
10000000000000000000000000000000010	Cdh1	Tbx20	NA	Cdh5	,Egfl7,Ets1,Ets2,Etv6,Fli1,FoxH1,FoxO4,Gata1,Gfi1b,HbbbH1,Hhex,Itga2b,Kdr,Kit,Ldb1,Lmo2,Lyl1,Mitf,Myb,Notch1,Pecam1,Procr,Runx1,Sox17,Sox7,Tal1,Gfi1,HoxB2,Mecom,Meis1,Tbx3	1.17573	6.11457	27.0254	1	3934
00000000000000000000000001000000001	Myb	Tbx3	NA	Gata1	Cdh1,Cdh5,Etv6,Fli1,FoxH1,FoxO4,,Gfi1,Gfi1b,HbbbH1,Hhex,HoxD8,Itga2b,Kit,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Notch1,Pecam1,Runx1,Sox17,Sox7,Tal1,Tbx20,Egfl7,Ets1,HoxB2,Kdr,Procr	3.66444	6.37714	27.0072	1	3934
