x	y	z.name	ui.vect	zi.vect	Ixy_ui	cplx	Rxyz_ui	category	Nxy_ui
0100010000000000000000000000000000000000000000	Cdh1	Erg	NA	Fli1,Tal1	Cbfa2t3h,Cdh5,Egfl7,Ets1,Ets2,Etv2,Etv6,FoxH1,FoxO4,Gata1,Gfi1b,HbbbH1,Hhex,HoxB4,Ikaros,Itga2b,Kdr,Kit,Ldb1,Lmo2,Lyl1,Mitf,Myb,Nfe2,Notch1,Pecam1,Procr,Runx1,Sfpi1,Sox17,Sox7,,Tbx20,Gfi1,HoxB2,Mecom,Meis1,Tbx3	2.27557	8.35833	17.8698	1	3934
0000000000000000000000000000000010100000000000	Myb	Notch1	NA	Ikaros,Nfe2,Tal1	Cbfa2t3h,Cdh1,Cdh5,Etv2,Etv6,Fli1,FoxH1,FoxO4,Gata1,Gfi1,Gfi1b,HbbbH1,Hhex,HoxD8,Itga2b,Kit,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Pecam1,Runx1,Sfpi1,Sox17,Sox7,,Egfl7,Erg,Ets1,Ets2,HoxB2,Kdr,Procr	3.08827	14.0563	17.6439	1	3934
0000000000000001010000000000000000000000000000	Gfi1b	Hhex	NA	Ets1	Cbfa2t3h,Cdh1,Cdh5,Egfl7,Erg,,Etv2,Fli1,FoxH1,FoxO4,Gata1,Gfi1,HbbbH1,HoxB4,HoxD8,Ikaros,Itga2b,Kdr,Kit,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Myb,Nfe2,Notch1,Pecam1,Runx1,Sfpi1,Sox17,Sox7,Tal1,Tbx20,Tbx3,Ets2,Etv6,Procr	0.784417	6.45192	17.5776	1	3934
0000000000000100000000000001000000000000000000	Gata1	Lyl1	NA	Ikaros,Tal1	Cbfa2t3h,Cdh1,Cdh5,Egfl7,Erg,Ets1,Etv2,Etv6,FoxH1,FoxO4,Gfi1,Gfi1b,HbbbH1,Hhex,HoxB2,HoxB4,Itga2b,Kdr,Kit,Ldb1,Mecom,Meis1,Mitf,Myb,Nfe2,Notch1,Pecam1,Procr,Runx1,Sfpi1,Sox17,Sox7,,Tbx20,Tbx3,Ets2,Fli1,Lmo2	3.91514	8.06227	17.5615	1	3934
0000000000000000000100100000000000000000000000	HoxB4	Itga2b	NA	Tal1	Cbfa2t3h,Cdh1,Cdh5,Egfl7,Erg,Ets1,Ets2,Etv2,Etv6,Fli1,Gata1,Gfi1,Gfi1b,HbbbH1,Hhex,HoxB2,Kdr,Kit,Lmo2,Lyl1,Mecom,Meis1,Mitf,Nfe2,Notch1,Pecam1,Procr,Sfpi1,Sox17,Sox7,,Tbx20,Tbx3,Ikaros,Ldb1,Myb,Runx1	0.226326	5.73318	17.4281	1	3934
0000000000100000000000000001000000000000000000	Fli1	Lyl1	NA	Tal1,Pecam1	Cbfa2t3h,Cdh1,Cdh5,Egfl7,Erg,Ets1,Ets2,Etv2,Etv6,FoxO4,Gfi1,Gfi1b,Hhex,HoxB4,Ikaros,Itga2b,Kdr,Kit,Ldb1,Lmo2,Mecom,Meis1,Mitf,Myb,Nfe2,Notch1,,Procr,Runx1,Sfpi1,Sox17,Sox7,Tbx20,Tbx3,Gata1,HbbbH1	5.31799	9.36141	17.3659	1	3934
0000000000000010000000000000000000000000000010	Gfi1	Tbx3	NA	Sox7	Cbfa2t3h,Cdh5,Egfl7,Erg,Ets1,Etv2,Etv6,Fli1,FoxH1,FoxO4,Gata1,Gfi1b,Hhex,HoxB4,Ikaros,Itga2b,Kdr,Kit,Lmo2,Lyl1,Meis1,Myb,Nfe2,Notch1,Pecam1,Procr,Runx1,Sfpi1,Sox17,,Tal1,Tbx20,HbbbH1,HoxB2,HoxD8,Ldb1,Mitf	5.64149	6.01382	17.3193	1	3934
0000010000000000000000000000001000000000000000	Erg	Mitf	NA	Sox7	Cbfa2t3h,Cdh1,Cdh5,Egfl7,Ets1,Ets2,Etv2,Etv6,Fli1,FoxH1,Gata1,Gfi1,Gfi1b,HbbbH1,Hhex,HoxB2,HoxB4,Itga2b,Kdr,Kit,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Nfe2,Notch1,Pecam1,Procr,Sfpi1,Sox17,,Tal1,Tbx20,Tbx3,Ikaros,Myb,Runx1	0.534496	6.14069	17.2887	1	3934
0000000010000000000000000000010000000000000000	Etv2	Meis1	NA	Notch1,Erg,Tbx3	Cdh1,Ets1,Ets2,FoxO4,Gata1,Gfi1,Gfi1b,HbbbH1,HoxB2,HoxB4,HoxD8,Ikaros,Itga2b,Kdr,Ldb1,Lmo2,Lyl1,Mecom,Mitf,Myb,Nfe2,Procr,Runx1,Sfpi1,Sox7,Tal1,Tbx20,	17.386	17.875	17.2345	1	3934
0010000000000001000000000000000000000000000000	Cdh5	Gfi1b	NA	Ets1	Cbfa2t3h,Cdh1,Egfl7,Erg,,Ets2,Etv2,Etv6,Fli1,FoxH1,FoxO4,Gata1,Gfi1,HbbbH1,Hhex,HoxB4,Itga2b,Kdr,Kit,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Myb,Nfe2,Notch1,Pecam1,Procr,Runx1,Sfpi1,Sox17,Sox7,Tal1,Tbx20,Tbx3,HoxD8,Ikaros	1.38348	6.20247	17.1288	1	3934
0000000000000110000000000000000000000000000000	Gata1	Gfi1	NA	Myb	Cbfa2t3h,Cdh1,Cdh5,Egfl7,Erg,Ets1,Etv2,Etv6,FoxH1,FoxO4,Gfi1b,HbbbH1,Hhex,HoxB2,HoxB4,Ikaros,Itga2b,Kdr,Kit,Ldb1,Lyl1,Mecom,Meis1,Mitf,,Nfe2,Notch1,Pecam1,Procr,Runx1,Sfpi1,Sox17,Sox7,Tal1,Tbx20,Tbx3,Fli1,Lmo2	0.68438	5.92925	17.1106	1	3934
0000000000000000100000000000000000000100000000	HbbbH1	Procr	NA	Kdr	Cbfa2t3h,Cdh1,Cdh5,Egfl7,Erg,Ets1,Etv2,FoxH1,FoxO4,Gata1,Gfi1b,Hhex,HoxB4,Ikaros,Itga2b,,Kit,Ldb1,Lyl1,Mecom,Meis1,Mitf,Myb,Nfe2,Notch1,Pecam1,Runx1,Sfpi1,Sox17,Sox7,Tal1,Tbx20,Tbx3,Etv6,Fli1,Gfi1,Lmo2	1.38485	6.06538	16.9354	1	3934
0000000000000000000000000000100000000000010000	Mecom	Sox7	NA	Meis1,Sox17,Erg	Cdh5,Egfl7,,Ets1,Etv2,Etv6,Fli1,FoxO4,Gata1,Gfi1b,HbbbH1,Hhex,HoxB4,Ikaros,Kdr,Kit,Ldb1,Lmo2,Mitf,Myb,Nfe2,Notch1,Pecam1,Procr,Runx1,Sfpi1,Tbx20,Cbfa2t3h,Ets2,FoxH1,Gfi1,HoxB2,Tal1,Tbx3	16.9151	16.919	16.9078	1	3934
1000000000000000000000000000000010000000000000	Cbfa2t3h	Myb	NA	Ikaros,Tal1	Cdh1,Cdh5,Egfl7,Erg,Ets1,Ets2,Etv2,Etv6,Fli1,FoxH1,Gata1,Gfi1,Gfi1b,HbbbH1,Hhex,HoxB2,HoxB4,Itga2b,Kdr,Kit,Ldb1,Lmo2,Lyl1,Mitf,Nfe2,Notch1,Pecam1,Procr,Runx1,Sfpi1,Sox17,Sox7,,Tbx3,FoxO4,HoxD8,Mecom,Meis1,Tbx20	6.58272	8.65979	16.8473	1	3934
0100001000000000000000000000000000000000000000	Cdh1	Ets1	NA	Kdr,Fli1	Cbfa2t3h,Cdh5,Egfl7,Erg,Ets2,Etv2,Etv6,,FoxH1,FoxO4,Gata1,Gfi1b,HbbbH1,Hhex,HoxB4,Ikaros,Itga2b,Kit,Ldb1,Lmo2,Lyl1,Mitf,Myb,Nfe2,Notch1,Pecam1,Procr,Runx1,Sfpi1,Sox17,Sox7,Tal1,Tbx20,Gfi1,HoxB2,Mecom,Meis1,Tbx3	2.19786	10.1343	16.6382	1	3934
1000000000000000000000000000000000100000000000	Cbfa2t3h	Notch1	NA	Sfpi1	Cdh1,Cdh5,Egfl7,Erg,Ets1,Ets2,Etv2,Etv6,Fli1,FoxH1,Gata1,Gfi1,Gfi1b,HbbbH1,Hhex,HoxB2,HoxB4,Ikaros,Itga2b,Kdr,Kit,Ldb1,Lmo2,Lyl1,Mitf,Myb,Nfe2,Pecam1,Procr,Runx1,,Sox17,Sox7,Tal1,Tbx3,FoxO4,Mecom,Meis1,Tbx20	5.55849	6.26536	16.4641	1	3934
0000000000000010000000000000000000010000000000	Gfi1	Pecam1	NA	Lyl1	Cbfa2t3h,Cdh5,Egfl7,Erg,Ets1,Etv2,Etv6,Fli1,FoxH1,FoxO4,Gata1,Gfi1b,Hhex,HoxB4,Ikaros,Itga2b,Kdr,Kit,Lmo2,,Meis1,Myb,Nfe2,Notch1,Procr,Runx1,Sfpi1,Sox17,Sox7,Tal1,Tbx20,Tbx3,Cdh1,Ets2,HbbbH1,Ldb1,Mecom	3.02729	5.73963	16.4369	1	3934
0000000010000000000000100000000000000000000000	Etv2	Itga2b	NA	Tbx20,Sox7	Cbfa2t3h,Cdh1,Egfl7,Ets1,Ets2,FoxO4,Gata1,HoxB2,HoxB4,HoxD8,Ikaros,Kdr,Kit,Ldb1,Lmo2,Lyl1,Meis1,Mitf,Myb,Notch1,Pecam1,Procr,Runx1,Sfpi1,Sox17,,Tal1,Tbx3	2.06007	10.9137	16.4034	1	3934
0000000000000000000000001000000000000000000100	Kit	Tbx20	NA	Notch1	Cbfa2t3h,Cdh1,Cdh5,Egfl7,Erg,Ets1,Etv2,Etv6,Fli1,Gata1,Gfi1,Gfi1b,HbbbH1,Hhex,HoxB4,Ikaros,Itga2b,Kdr,Ldb1,Lmo2,Lyl1,Mecom,Mitf,Myb,Nfe2,,Pecam1,Procr,Sfpi1,Sox17,Sox7,Tal1,Ets2,FoxH1,HoxB2,Meis1,Runx1,Tbx3	0.196168	6.01903	16.3933	1	3934
0000010000000000000000000000000000000000001000	Erg	Tal1	NA	Cdh5,Fli1	Cbfa2t3h,Cdh1,Egfl7,Ets1,Ets2,Etv2,Etv6,,FoxH1,Gata1,Gfi1,Gfi1b,HbbbH1,Hhex,HoxB2,HoxB4,Itga2b,Kdr,Kit,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Nfe2,Notch1,Pecam1,Procr,Sfpi1,Sox17,Sox7,Tbx20,Tbx3,FoxO4,Ikaros,Myb,Runx1	7.22586	7.87217	16.3014	1	3934
0000000000000010000000100000000000000000000000	Gfi1	Itga2b	NA	Ikaros	Cbfa2t3h,Cdh5,Egfl7,Erg,Ets1,Etv2,Etv6,Fli1,FoxH1,FoxO4,Gata1,Gfi1b,Hhex,HoxB4,,Kdr,Kit,Lmo2,Lyl1,Meis1,Myb,Nfe2,Notch1,Pecam1,Procr,Runx1,Sfpi1,Sox17,Sox7,Tal1,Tbx20,Tbx3,Cdh1,HbbbH1,Ldb1,Mitf	1.12969	6.003	16.2094	1	3934
0000000000010000000000000000000001000000000000	FoxH1	Nfe2	NA	Ikaros	Cbfa2t3h,Cdh1,Cdh5,Erg,FoxO4,Gata1,Gfi1,Gfi1b,HbbbH1,,Ldb1,Myb,Runx1,Sfpi1,Sox17,Sox7,Tal1,Tbx20,Egfl7,Ets1,Etv2,Fli1,Hhex,HoxB4,Itga2b,Kdr,Kit,Lmo2,Lyl1,Mecom,Meis1,Mitf,Notch1,Pecam1,Procr,Tbx3	0.0452891	4.93554	16.1161	1	3934
0000000000000100000000001000000000000000000000	Gata1	Kit	NA	Myb	Cbfa2t3h,Cdh1,Cdh5,Egfl7,Erg,Ets1,Etv2,Etv6,FoxH1,FoxO4,Gfi1,Gfi1b,HbbbH1,Hhex,HoxB2,HoxB4,Ikaros,Itga2b,Kdr,Ldb1,Lyl1,Mecom,Meis1,Mitf,,Nfe2,Notch1,Pecam1,Procr,Runx1,Sfpi1,Sox17,Sox7,Tal1,Tbx20,Tbx3,Fli1,Lmo2	0.329516	5.91328	16.069	1	3934
0000000000000000000000000000010000000000000010	Meis1	Tbx3	NA	Tbx20,HbbbH1,Mecom	Erg,Ets1,Etv6,Gata1,Gfi1,Gfi1b,HoxB2,Ikaros,Itga2b,Kdr,Lmo2,Lyl1,,Nfe2,Notch1,Runx1,Sfpi1,Sox17,Sox7,Tal1,HoxD8,Ldb1	9.94506	19.0087	16.0126	1	3934
0000000000000000000000000000001000000000100000	Mitf	Sox17	NA	Gata1	Cbfa2t3h,Cdh1,Cdh5,Egfl7,Erg,Ets1,Etv2,Fli1,,Gfi1b,HbbbH1,Hhex,HoxB4,Ikaros,Itga2b,Kdr,Kit,Mecom,Meis1,Myb,Nfe2,Notch1,Runx1,Sox7,Tbx20,Tbx3,Etv6,FoxH1,FoxO4,Gfi1,Lmo2,Procr,Sfpi1,Tal1	1.37082	6.26972	16.0017	1	3934
0000000000000000000000000000000001000000000010	Nfe2	Tbx3	NA	Tbx20,Gata1	Cbfa2t3h,Cdh1,Cdh5,Egfl7,Erg,Ets1,Etv2,Fli1,FoxH1,FoxO4,,Gfi1,Gfi1b,HbbbH1,Hhex,HoxB4,Ikaros,Itga2b,Kdr,Kit,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Myb,Notch1,Pecam1,Procr,Runx1,Sfpi1,Sox17,Sox7,Tal1,Etv6,HoxB2,HoxD8	10.2219	10.755	15.9325	1	3934
0000010000100000000000000000000000000000000000	Erg	Fli1	NA	Cdh5,Kdr,Sox7	Cbfa2t3h,Cdh1,Egfl7,Ets1,Ets2,Etv2,Etv6,FoxH1,Gfi1,Gfi1b,Hhex,HoxB2,HoxB4,Kit,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Nfe2,Notch1,Pecam1,Procr,Sfpi1,Sox17,,Tal1,Tbx3,FoxO4,Ikaros,Runx1	11.4889	11.937	15.9286	1	3934
0000001000000000010000000000000000000000000000	Ets1	Hhex	NA	Cdh5,Kdr,Sox7	Cdh1,Egfl7,Erg,Ets2,Etv2,Etv6,Fli1,FoxO4,Gfi1b,HoxB2,HoxB4,Ikaros,Kit,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Nfe2,Notch1,Pecam1,Procr,Runx1,Sox17,,Tal1,Tbx20,Tbx3,Itga2b,Myb	4.5178	14.9038	15.8662	1	3934
0000000000100000000100000000000000000000000000	Fli1	HoxB4	NA	Cdh5,Etv2	Cbfa2t3h,Cdh1,Egfl7,Erg,Ets1,Ets2,,Etv6,FoxO4,Gfi1,Gfi1b,Hhex,Ikaros,Itga2b,Kdr,Kit,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Myb,Nfe2,Notch1,Pecam1,Procr,Runx1,Sfpi1,Sox17,Sox7,Tal1,Tbx20,Tbx3,Gata1,HbbbH1,HoxB2	8.75521	9.50853	15.7374	1	3934
0000000001000000000000000000000000100000000000	Etv6	Notch1	NA	Cdh5,Kdr	Cbfa2t3h,Cdh1,Egfl7,Erg,Ets1,Etv2,Fli1,Gata1,Gfi1,Hhex,HoxB4,Ikaros,Itga2b,,Kit,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Myb,Pecam1,Procr,Sfpi1,Sox17,Sox7,Tal1,Tbx20,Tbx3,Ets2,FoxO4,Gfi1b,HbbbH1,HoxB2,Mitf,Nfe2,Runx1	7.8073	7.94407	15.6506	1	3934
0000000000100010000000000000000000000000000000	Fli1	Gfi1	NA	Erg	Cbfa2t3h,Cdh1,Cdh5,Egfl7,,Ets1,Ets2,Etv2,Etv6,FoxO4,Gfi1b,Hhex,HoxB4,Ikaros,Itga2b,Kdr,Kit,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Myb,Nfe2,Notch1,Pecam1,Procr,Runx1,Sfpi1,Sox17,Sox7,Tal1,Tbx20,Tbx3,FoxH1,Gata1	0.948003	5.38675	15.622	1	3934
0000000001000000000000000000000000000000001000	Etv6	Tal1	NA	Cdh5,Cdh1	Cbfa2t3h,,Egfl7,Erg,Ets1,Etv2,Fli1,Gata1,Gfi1,Hhex,HoxB4,Ikaros,Itga2b,Kdr,Kit,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Myb,Notch1,Pecam1,Procr,Sfpi1,Sox17,Sox7,Tbx20,Tbx3,Ets2,FoxH1,FoxO4,Gfi1b,HbbbH1,Nfe2,Runx1	5.66737	6.94867	15.585	1	3934
1000000000000100000000000000000000000000000000	Cbfa2t3h	Gata1	NA	Ikaros,Tal1	Cdh1,Cdh5,Egfl7,Erg,Ets1,Ets2,Etv2,Etv6,Fli1,FoxH1,Gfi1,Gfi1b,HbbbH1,Hhex,HoxB2,HoxB4,Itga2b,Kdr,Kit,Ldb1,Lmo2,Lyl1,Mitf,Myb,Nfe2,Notch1,Pecam1,Procr,Runx1,Sfpi1,Sox17,Sox7,,Tbx3,FoxO4,Mecom,Meis1,Tbx20	1.65822	7.73723	15.5754	1	3934
0000000001000000000000000000100000000000000000	Etv6	Mecom	NA	Erg	Cbfa2t3h,Cdh1,Cdh5,Egfl7,,Ets1,Etv2,Fli1,Gata1,Gfi1,Hhex,HoxB4,Ikaros,Itga2b,Kdr,Kit,Ldb1,Lmo2,Lyl1,Meis1,Myb,Notch1,Pecam1,Procr,Sfpi1,Sox17,Sox7,Tal1,Tbx20,Tbx3,FoxO4,Gfi1b,HbbbH1,Mitf,Nfe2,Runx1	1.30967	5.36647	15.5555	1	3934
0000010000000000000000000000000000000001000000	Erg	Sfpi1	NA	Tal1,Cdh5,Cbfa2t3h	,Egfl7,Ets1,Ets2,Etv2,Etv6,Fli1,FoxH1,Gfi1,Hhex,HoxB2,HoxB4,Itga2b,Kdr,Kit,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Nfe2,Notch1,Pecam1,Procr,Sox17,Sox7,Tbx3,FoxO4,Ikaros,Myb,Runx1	5.22744	12.74	15.4285	1	3934
0000000000000000000000000000000010000000001000	Myb	Tal1	NA	Ikaros,Sox7,Gfi1b	Cbfa2t3h,Cdh1,Cdh5,Etv2,Fli1,,Hhex,HoxD8,Lmo2,Lyl1,Nfe2,Pecam1,Sox17,Kdr	13.2147	13.9743	15.4263	1	3934
0000000000000000100000000000000000000000000010	HbbbH1	Tbx3	NA	Tbx20,Gata1,Notch1	Cdh1,Etv2,FoxH1,FoxO4,Gfi1b,HoxB4,Ikaros,Itga2b,Kdr,Kit,Ldb1,Meis1,Mitf,Myb,Nfe2,,Pecam1,Procr,Runx1,Sfpi1,Sox17,Sox7,Tal1,Etv6,Fli1,Gfi1,HoxB2,HoxD8,Lmo2	3.78224	18.503	15.2141	1	3934
0001000000000000000100000000000000000000000000	Egfl7	HoxB4	NA	Cdh5,Sox7	Cbfa2t3h,Cdh1,Erg,Ets1,Ets2,Etv2,Etv6,Fli1,Gata1,Gfi1,Gfi1b,HbbbH1,Hhex,Itga2b,Kdr,Kit,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Nfe2,Notch1,Pecam1,Procr,Sfpi1,Sox17,,Tal1,Tbx20,Tbx3,HoxB2	6.91593	9.2058	15.1398	1	3934
0000011000000000000000000000000000000000000000	Erg	Ets1	NA	Cdh5,Notch1,Lyl1,Sox7	Etv2,HoxB2,HoxB4,Kdr,Lmo2,Mecom,Meis1,Pecam1,	23.6698	23.7505	15.1279	1	3934
0001000000000010000000000000000000000000000000	Egfl7	Gfi1	NA	Sox7	Cbfa2t3h,Cdh1,Cdh5,Erg,Ets1,Ets2,Etv2,Etv6,Fli1,Gata1,Gfi1b,HbbbH1,Hhex,HoxB4,Itga2b,Kdr,Kit,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Nfe2,Notch1,Pecam1,Procr,Sfpi1,Sox17,,Tal1,Tbx20,Tbx3,FoxH1,FoxO4,Ikaros,Myb,Runx1	0.579731	5.514	15.0516	1	3934
0000000000000000000000000000100000100000000000	Mecom	Notch1	NA	Meis1,Sox17,Erg,Gata1	Egfl7,Ets1,Etv2,,HbbbH1,Ldb1,Pecam1,Procr,Sox7,Ets2,HoxB2,Itga2b	16.8239	27.5521	14.9806	1	3934
0000000010000000000000000000000000000000000010	Etv2	Tbx3	NA	Tbx20,Sox7,Kdr	Cdh1,Erg,Ets1,Ets2,Etv6,Fli1,FoxO4,Gata1,Gfi1,Gfi1b,HbbbH1,HoxB2,HoxB4,HoxD8,Ikaros,Itga2b,,Ldb1,Lmo2,Meis1,Mitf,Myb,Nfe2,Notch1,Pecam1,Procr,Runx1,Sfpi1,Sox17,Tal1	13.045	16.3288	14.9688	1	3934
0000000000000001000000100000000000000000000000	Gfi1b	Itga2b	NA	Ikaros,Sox7,Tal1,Sfpi1	Cbfa2t3h,Cdh1,Egfl7,Etv2,FoxH1,FoxO4,Gata1,Gfi1,HbbbH1,HoxB4,HoxD8,Kdr,Kit,Ldb1,Lmo2,Lyl1,Meis1,Mitf,Myb,Nfe2,Notch1,Pecam1,Runx1,,Sox17,Tbx20,Tbx3	16.352	19.7506	14.9442	1	3934
0000000000000000000000000000100000000010000000	Mecom	Runx1	NA	Gfi1b	Cdh5,Egfl7,Erg,Ets1,Etv2,Etv6,Fli1,FoxO4,Gata1,,HbbbH1,Hhex,HoxB4,Ikaros,Kdr,Kit,Ldb1,Lmo2,Meis1,Mitf,Myb,Nfe2,Notch1,Pecam1,Procr,Sfpi1,Sox17,Sox7,Tbx20,Cbfa2t3h,Cdh1,FoxH1,Gfi1,HoxD8,Itga2b,Lyl1,Tal1,Tbx3	4.80486	5.85348	14.9018	1	3934
0000000000000010000000000000000000000000100000	Gfi1	Sox17	NA	Ikaros	Cbfa2t3h,Cdh5,Egfl7,Erg,Ets1,Etv2,Etv6,Fli1,FoxH1,FoxO4,Gata1,Gfi1b,Hhex,HoxB4,,Itga2b,Kdr,Kit,Lmo2,Lyl1,Meis1,Myb,Nfe2,Notch1,Pecam1,Procr,Runx1,Sfpi1,Sox7,Tal1,Tbx20,Tbx3,Cdh1,HbbbH1,Mecom,Mitf	0.954856	6.05099	14.8843	1	3934
0000000000000001000000000000000000000000000100	Gfi1b	Tbx20	NA	Gata1,HbbbH1,Notch1	Cbfa2t3h,Cdh1,Cdh5,Egfl7,Erg,Ets1,Etv2,FoxH1,FoxO4,Gfi1,Hhex,HoxB4,HoxD8,Ikaros,Itga2b,Kdr,Kit,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Myb,Nfe2,,Runx1,Sfpi1,Sox17,Sox7,Tal1,Tbx3,Ets2,HoxB2	4.78113	17.4645	14.8243	1	3934
0000000000000000000001000000000000000000000100	Ikaros	Tbx20	NA	Gata1,Cbfa2t3h,Itga2b	Cdh1,Ets1,Etv2,Etv6,FoxH1,FoxO4,Gfi1,Gfi1b,HbbbH1,HoxD8,,Kdr,Kit,Ldb1,Lyl1,Mecom,Meis1,Mitf,Myb,Nfe2,Notch1,Pecam1,Runx1,Sfpi1,Sox17,Sox7,Tal1,Tbx3,Egfl7,Ets2,Hhex,HoxB2,HoxB4	10.1783	16.5871	14.8035	1	3934
0000000000000000000000000000000000100000100000	Notch1	Sox17	NA	Gata1,Cdh5,HbbbH1,Tbx3	Cbfa2t3h,Cdh1,Egfl7,Erg,Ets1,Ets2,Etv2,Etv6,Fli1,FoxO4,Gfi1,Gfi1b,Hhex,HoxB2,HoxB4,Ikaros,Itga2b,Kdr,Kit,Ldb1,Lmo2,Mecom,Meis1,Mitf,Myb,Nfe2,Procr,Runx1,Sfpi1,Sox7,Tal1,,FoxH1	17.0404	29.5086	14.7333	1	3934
0000000000000000000001000000000000010000000000	Ikaros	Pecam1	NA	Cbfa2t3h,Itga2b,Tal1	Cdh1,Ets1,Etv2,Etv6,Fli1,FoxH1,FoxO4,Gata1,Gfi1,Gfi1b,HbbbH1,HoxD8,Kdr,Kit,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Myb,Nfe2,Notch1,Runx1,Sfpi1,Sox17,Sox7,,Tbx20,Tbx3,Cdh5,Egfl7,Erg,Ets2,Hhex,HoxB4,Procr	9.0819	13.326	14.7024	1	3934
0000001000000000000000000000000000000000000100	Ets1	Tbx20	NA	Etv2,Sox7,Notch1	Cdh1,Cdh5,Egfl7,Erg,Ets2,Etv6,Fli1,FoxO4,Gata1,Gfi1,Gfi1b,HbbbH1,Hhex,HoxB2,HoxB4,Ikaros,Kdr,Kit,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Nfe2,,Pecam1,Procr,Runx1,Tal1,Tbx3,FoxH1,Itga2b	8.3773	17.5094	14.7004	1	3934
0110000000000000000000000000000000000000000000	Cdh1	Cdh5	NA	Fli1,Tal1	Cbfa2t3h,Egfl7,Erg,Ets1,Ets2,Etv2,Etv6,FoxH1,FoxO4,Gata1,Gfi1b,HbbbH1,Hhex,HoxB4,Ikaros,Itga2b,Kdr,Kit,Ldb1,Lmo2,Lyl1,Mitf,Myb,Nfe2,Notch1,Pecam1,Procr,Runx1,Sfpi1,Sox17,Sox7,,Tbx20,Gfi1,Mecom,Meis1,Tbx3	3.06309	7.9675	14.4552	1	3934
1000000000000000000000000010000000000000000000	Cbfa2t3h	Lmo2	NA	Tal1,Erg	Cdh1,Cdh5,Egfl7,,Ets1,Ets2,Etv2,Etv6,Fli1,FoxH1,Gata1,Gfi1,Gfi1b,HbbbH1,Hhex,HoxB2,HoxB4,Ikaros,Itga2b,Kdr,Kit,Ldb1,Lyl1,Mitf,Myb,Nfe2,Notch1,Pecam1,Procr,Runx1,Sfpi1,Sox17,Sox7,Tbx3,Mecom,Meis1,Tbx20	7.58066	9.03534	14.4055	1	3934
0000000000000000100000000000000000000000001000	HbbbH1	Tal1	NA	Ikaros,Gfi1b	Cbfa2t3h,Cdh1,Cdh5,Egfl7,Erg,Ets1,Etv2,FoxH1,FoxO4,Gata1,,Hhex,HoxB4,Itga2b,Kdr,Kit,Ldb1,Lyl1,Mecom,Meis1,Mitf,Myb,Nfe2,Notch1,Pecam1,Procr,Runx1,Sfpi1,Sox17,Sox7,Tbx20,Tbx3,Ets2,Etv6,Fli1,Gfi1,Lmo2	1.69861	8.79322	14.3389	1	3934
0000000000000000000000000100000000000001000000	Ldb1	Sfpi1	NA	Cbfa2t3h	,Cdh1,Cdh5,Egfl7,Erg,Ets1,Etv2,Etv6,Fli1,FoxH1,Gata1,Gfi1b,HbbbH1,Hhex,Ikaros,Itga2b,Kdr,Kit,Lmo2,Lyl1,Mecom,Myb,Nfe2,Notch1,Pecam1,Procr,Tal1,Tbx3,Ets2,FoxO4,Gfi1,HoxB4,Meis1,Runx1,Sox17,Sox7	2.23211	5.22767	14.3102	1	3934
0000000000000010000000000010000000000000000000	Gfi1	Lmo2	NA	Erg	Cbfa2t3h,Cdh5,Egfl7,,Ets1,Etv2,Etv6,Fli1,FoxH1,FoxO4,Gata1,Gfi1b,Hhex,HoxB4,Ikaros,Itga2b,Kdr,Kit,Lyl1,Meis1,Myb,Nfe2,Notch1,Pecam1,Procr,Runx1,Sfpi1,Sox17,Sox7,Tal1,Tbx20,Tbx3,Cdh1,Ets2,HoxB2,Ldb1,Mecom	0.867288	6.0973	14.2856	1	3934
0000000000000000000000000000010000000000010000	Meis1	Sox7	NA	Notch1,Gata1	Cdh5,Egfl7,Erg,Ets1,Etv2,Etv6,Fli1,,Gfi1,Gfi1b,HbbbH1,Hhex,HoxB2,HoxB4,Ikaros,Itga2b,Kdr,Lmo2,Lyl1,Mecom,Mitf,Myb,Nfe2,Procr,Runx1,Sfpi1,Sox17,Tal1,Tbx20,Tbx3,Cbfa2t3h,Cdh1,Ets2,FoxH1,FoxO4,Kit,Pecam1	9.54414	10.6719	14.2677	1	3934
