x	y	type	ai	info	cplx	Nxy_ai	log_confidence	infOrt	trueOrt	isOrtOk	sign	partial_correlation
0000000000000000000100000000000000001000000000	HoxB4	Polr2a	N	NA	0	1.8218	3934	-1.8218	0	NA	NA	NA	NA
0000000000000000000100000000000000000000000001	HoxB4	Ubc	N	NA	0	1.8218	3934	-1.8218	0	NA	NA	NA	NA
0000000000001000000000100000000000000000000000	FoxO4	Itga2b	N	NA	1.1159	2.93836	3934	-1.82246	0	NA	NA	NA	NA
0000000000100000000000100000000000000000000000	Fli1	Itga2b	N	Tal1	3.71528	5.54064	3934	-1.82536	0	NA	NA	NA	NA
0000100000000000000000000000010000000000000000	Eif2b1	Meis1	N	NA	0	1.8308	3934	-1.8308	0	NA	NA	NA	NA
0000000000000000000000000000010100000000000000	Meis1	Mrpl19	N	NA	0	1.8308	3934	-1.8308	0	NA	NA	NA	NA
0000100000000000000000000000000000100000000000	Eif2b1	Notch1	N	NA	0	1.8308	3934	-1.8308	0	NA	NA	NA	NA
0000000000000000000000000000000100100000000000	Mrpl19	Notch1	N	NA	0	1.8308	3934	-1.8308	0	NA	NA	NA	NA
0000000000000000000000000000010000001000000000	Meis1	Polr2a	N	NA	0	1.8308	3934	-1.8308	0	NA	NA	NA	NA
0000000000000000000000000000000000101000000000	Notch1	Polr2a	N	NA	0	1.8308	3934	-1.8308	0	NA	NA	NA	NA
0000100000000000000000000000000000000001000000	Eif2b1	Sfpi1	N	NA	0	1.8308	3934	-1.8308	0	NA	NA	NA	NA
0000000000000000000000000000000100000001000000	Mrpl19	Sfpi1	N	NA	0	1.8308	3934	-1.8308	0	NA	NA	NA	NA
0000000000000000000000000000000000001001000000	Polr2a	Sfpi1	N	NA	0	1.8308	3934	-1.8308	0	NA	NA	NA	NA
0000000000000000000000000000010000000000000001	Meis1	Ubc	N	NA	0	1.8308	3934	-1.8308	0	NA	NA	NA	NA
0000000000000000000000000000000000100000000001	Notch1	Ubc	N	NA	0	1.8308	3934	-1.8308	0	NA	NA	NA	NA
0000000000000000000000000000000000000001000001	Sfpi1	Ubc	N	NA	0	1.8308	3934	-1.8308	0	NA	NA	NA	NA
0000000000000000000000010000000000000010000000	Kdr	Runx1	N	Etv2	3.96909	5.80006	3934	-1.83097	0	NA	NA	NA	NA
0000100010000000000000000000000000000000000000	Eif2b1	Etv2	N	NA	0	1.83139	3934	-1.83139	0	NA	NA	NA	NA
0000000010000000000000000000000100000000000000	Etv2	Mrpl19	N	NA	0	1.83139	3934	-1.83139	0	NA	NA	NA	NA
0000000010000000000000000000000000001000000000	Etv2	Polr2a	N	NA	0	1.83139	3934	-1.83139	0	NA	NA	NA	NA
0000000010000000000000000000000000000000000001	Etv2	Ubc	N	NA	0	1.83139	3934	-1.83139	0	NA	NA	NA	NA
0000100000000000000000000000000000000000100000	Eif2b1	Sox17	N	NA	0	1.83304	3934	-1.83304	0	NA	NA	NA	NA
0000000000000000000000000000000100000000100000	Mrpl19	Sox17	N	NA	0	1.83304	3934	-1.83304	0	NA	NA	NA	NA
0000000000000000000000000000000000001000100000	Polr2a	Sox17	N	NA	0	1.83304	3934	-1.83304	0	NA	NA	NA	NA
0000000000000000000000000000000000000000100001	Sox17	Ubc	N	NA	0	1.83304	3934	-1.83304	0	NA	NA	NA	NA
0000110000000000000000000000000000000000000000	Eif2b1	Erg	N	NA	0	1.83546	3934	-1.83546	0	NA	NA	NA	NA
0000010000000000000000000000000100000000000000	Erg	Mrpl19	N	NA	0	1.83546	3934	-1.83546	0	NA	NA	NA	NA
0000010000000000000000000000000000001000000000	Erg	Polr2a	N	NA	0	1.83546	3934	-1.83546	0	NA	NA	NA	NA
0000010000000000000000000000000000000000000001	Erg	Ubc	N	NA	0	1.83546	3934	-1.83546	0	NA	NA	NA	NA
0000100000000000000000000000000001000000000000	Eif2b1	Nfe2	N	NA	0	1.83574	3934	-1.83574	0	NA	NA	NA	NA
0000000000000000000000000000000101000000000000	Mrpl19	Nfe2	N	NA	0	1.83574	3934	-1.83574	0	NA	NA	NA	NA
0000000000000000000000000000000001001000000000	Nfe2	Polr2a	N	NA	0	1.83574	3934	-1.83574	0	NA	NA	NA	NA
0000000000000000000000000000000001000000000001	Nfe2	Ubc	N	NA	0	1.83574	3934	-1.83574	0	NA	NA	NA	NA
0000100000000000000000000010000000000000000000	Eif2b1	Lmo2	N	NA	0	1.83711	3934	-1.83711	0	NA	NA	NA	NA
0000000000000000000000000010000100000000000000	Lmo2	Mrpl19	N	NA	0	1.83711	3934	-1.83711	0	NA	NA	NA	NA
0000000000000000000000000010000000001000000000	Lmo2	Polr2a	N	NA	0	1.83711	3934	-1.83711	0	NA	NA	NA	NA
0000000000000000000000000010000000000000000001	Lmo2	Ubc	N	NA	0	1.83711	3934	-1.83711	0	NA	NA	NA	NA
0000100000000001000000000000000000000000000000	Eif2b1	Gfi1b	N	NA	0	1.83719	3934	-1.83719	0	NA	NA	NA	NA
0000000000000001000000000000000100000000000000	Gfi1b	Mrpl19	N	NA	0	1.83719	3934	-1.83719	0	NA	NA	NA	NA
0000000000000001000000000000000000001000000000	Gfi1b	Polr2a	N	NA	0	1.83719	3934	-1.83719	0	NA	NA	NA	NA
0000000000000001000000000000000000000000000001	Gfi1b	Ubc	N	NA	0	1.83719	3934	-1.83719	0	NA	NA	NA	NA
0000100000000000000000000000000000000000010000	Eif2b1	Sox7	N	NA	0	1.83763	3934	-1.83763	0	NA	NA	NA	NA
0000000000000000000000000000000100000000010000	Mrpl19	Sox7	N	NA	0	1.83763	3934	-1.83763	0	NA	NA	NA	NA
0000000000000000000000000000000000001000010000	Polr2a	Sox7	N	NA	0	1.83763	3934	-1.83763	0	NA	NA	NA	NA
0000000000000000000000000000000000000000010001	Sox7	Ubc	N	NA	0	1.83763	3934	-1.83763	0	NA	NA	NA	NA
0000100000000000000000000000000000000000000010	Eif2b1	Tbx3	N	NA	0	1.83812	3934	-1.83812	0	NA	NA	NA	NA
0000000000000000000000000000000100000000000010	Mrpl19	Tbx3	N	NA	0	1.83812	3934	-1.83812	0	NA	NA	NA	NA
0000000000000000000000000000000000001000000010	Polr2a	Tbx3	N	NA	0	1.83812	3934	-1.83812	0	NA	NA	NA	NA
0000000000000000000000000000000000000000000011	Tbx3	Ubc	N	NA	0	1.83812	3934	-1.83812	0	NA	NA	NA	NA
0000100000000000100000000000000000000000000000	Eif2b1	HbbbH1	N	NA	0	1.84136	3934	-1.84136	0	NA	NA	NA	NA
0000000000000000100000000000000100000000000000	HbbbH1	Mrpl19	N	NA	0	1.84136	3934	-1.84136	0	NA	NA	NA	NA
0000000000000000100000000000000000001000000000	HbbbH1	Polr2a	N	NA	0	1.84136	3934	-1.84136	0	NA	NA	NA	NA
0000000000000000100000000000000000000000000001	HbbbH1	Ubc	N	NA	0	1.84136	3934	-1.84136	0	NA	NA	NA	NA
0000100000000000000000100000000000000000000000	Eif2b1	Itga2b	N	NA	0	1.84277	3934	-1.84277	0	NA	NA	NA	NA
0000000000000000000000100000000100000000000000	Itga2b	Mrpl19	N	NA	0	1.84277	3934	-1.84277	0	NA	NA	NA	NA
0000000000000000000000100000000000001000000000	Itga2b	Polr2a	N	NA	0	1.84277	3934	-1.84277	0	NA	NA	NA	NA
0000000000000000000000100000000000000000000001	Itga2b	Ubc	N	NA	0	1.84277	3934	-1.84277	0	NA	NA	NA	NA
0000100000000000000000000000000000000000000100	Eif2b1	Tbx20	N	NA	0	1.84297	3934	-1.84297	0	NA	NA	NA	NA
0000000000000000000000000000000100000000000100	Mrpl19	Tbx20	N	NA	0	1.84297	3934	-1.84297	0	NA	NA	NA	NA
0000000000000000000000000000000000001000000100	Polr2a	Tbx20	N	NA	0	1.84297	3934	-1.84297	0	NA	NA	NA	NA
0000000000000000000000000000000000000000000101	Tbx20	Ubc	N	NA	0	1.84297	3934	-1.84297	0	NA	NA	NA	NA
0000100000000000000001000000000000000000000000	Eif2b1	Ikaros	N	NA	0	1.84321	3934	-1.84321	0	NA	NA	NA	NA
0000000000000000000001000000000100000000000000	Ikaros	Mrpl19	N	NA	0	1.84321	3934	-1.84321	0	NA	NA	NA	NA
0000000000000000000001000000000000001000000000	Ikaros	Polr2a	N	NA	0	1.84321	3934	-1.84321	0	NA	NA	NA	NA
0000000000000000000001000000000000000000000001	Ikaros	Ubc	N	NA	0	1.84321	3934	-1.84321	0	NA	NA	NA	NA
0010100000000000000000000000000000000000000000	Cdh5	Eif2b1	N	NA	0	1.84337	3934	-1.84337	0	NA	NA	NA	NA
0010000000000000000000000000000100000000000000	Cdh5	Mrpl19	N	NA	0	1.84337	3934	-1.84337	0	NA	NA	NA	NA
0010000000000000000000000000000000001000000000	Cdh5	Polr2a	N	NA	0	1.84337	3934	-1.84337	0	NA	NA	NA	NA
0010000000000000000000000000000000000000000001	Cdh5	Ubc	N	NA	0	1.84337	3934	-1.84337	0	NA	NA	NA	NA
0000100000000000000000000000000010000000000000	Eif2b1	Myb	N	NA	0	1.8434	3934	-1.8434	0	NA	NA	NA	NA
0000000000000000000000000000000110000000000000	Mrpl19	Myb	N	NA	0	1.8434	3934	-1.8434	0	NA	NA	NA	NA
0000000000000000000000000000000010001000000000	Myb	Polr2a	N	NA	0	1.8434	3934	-1.8434	0	NA	NA	NA	NA
0000000000000000000000000000000010000000000001	Myb	Ubc	N	NA	0	1.8434	3934	-1.8434	0	NA	NA	NA	NA
0000000000000000000000000000001010000000000000	Mitf	Myb	N	Gata1	4.50696	6.35453	3934	-1.84757	0	NA	NA	NA	NA
0000000000000000000000001000000000000000000010	Kit	Tbx3	N	NA	1.54199	3.43391	3934	-1.89192	0	NA	NA	NA	NA
0000000101000000000000000000000000000000000000	Ets2	Etv6	N	NA	0.567243	2.46029	3934	-1.893047	0	NA	NA	NA	NA
0000000000010000000000000000000000000000000100	FoxH1	Tbx20	N	Cdh1	3.44482	5.33849	3934	-1.89367	0	NA	NA	NA	NA
0000000000000000000000000000000000000000011000	Sox7	Tal1	N	Cdh5,Fli1,Hhex,Ldb1	14.4395	16.3394	3934	-1.8999	0	NA	NA	NA	NA
0100000000000000000100000000000000000000000000	Cdh1	HoxB4	N	Fli1	3.88054	5.79166	3934	-1.91112	0	NA	NA	NA	NA
0000001000000010000000000000000000000000000000	Ets1	Gfi1	N	Erg	3.62417	5.54522	3934	-1.92105	0	NA	NA	NA	NA
0000000000100000001000000000000000000000000000	Fli1	HoxB2	N	NA	0.602462	2.53574	3934	-1.933278	0	NA	NA	NA	NA
0000000000000000000000000000000000010010000000	Pecam1	Runx1	N	Ikaros,Sfpi1	7.99193	9.94995	3934	-1.95802	0	NA	NA	NA	NA
0000010000000000000010000000000000000000000000	Erg	HoxD8	N	NA	0.683615	2.64318	3934	-1.959565	0	NA	NA	NA	NA
0000000000110000000000000000000000000000000000	Fli1	FoxH1	N	NA	1.02848	2.99586	3934	-1.96738	0	NA	NA	NA	NA
0000000001000000000000000000000000000000000100	Etv6	Tbx20	N	Cdh5	3.60479	5.5761	3934	-1.97131	0	NA	NA	NA	NA
0000000000000010000000000000000000000010000000	Gfi1	Runx1	N	Ikaros,Myb	7.37844	9.35057	3934	-1.97213	0	NA	NA	NA	NA
1000000000000000000000000000000000000100000000	Cbfa2t3h	Procr	N	Cdh5	4.28359	6.25589	3934	-1.9723	0	NA	NA	NA	NA
0000000000000000000000010000100000000000000000	Kdr	Mecom	N	Notch1	3.97402	5.97656	3934	-2.00254	0	NA	NA	NA	NA
0000000100000000000001000000000000000000000000	Ets2	Ikaros	N	NA	0.755025	2.76179	3934	-2.006765	0	NA	NA	NA	NA
0000000100000000000000000000000000100000000000	Ets2	Notch1	N	Sox7	2.25383	4.26143	3934	-2.0076	0	NA	NA	NA	NA
0000000000000100000100000000000000000000000000	Gata1	HoxB4	N	Notch1,Tbx20	8.7084	10.7186	3934	-2.0102	0	NA	NA	NA	NA
0000000100000000000000000000000000000010000000	Ets2	Runx1	N	NA	0.615097	2.64913	3934	-2.034033	0	NA	NA	NA	NA
0000000000000001000000000100000000000000000000	Gfi1b	Ldb1	N	Cbfa2t3h	3.21671	5.26078	3934	-2.04407	0	NA	NA	NA	NA
0000000000000000001000000000000000000001000000	HoxB2	Sfpi1	N	NA	0.556993	2.62003	3934	-2.063037	0	NA	NA	NA	NA
0000000100000000000000000000000000000000000010	Ets2	Tbx3	N	NA	0.688566	2.75671	3934	-2.068144	0	NA	NA	NA	NA
1000000000000000100000000000000000000000000000	Cbfa2t3h	HbbbH1	N	Ikaros	4.1039	6.17375	3934	-2.06985	0	NA	NA	NA	NA
1000000000000000000000000000000010000000000000	Cbfa2t3h	Myb	N	Ikaros,Tal1	6.58272	8.65979	3934	-2.07707	0	NA	NA	NA	NA
0000000000000000000000000000000000000010000100	Runx1	Tbx20	N	Gata1	3.84089	5.93006	3934	-2.08917	0	NA	NA	NA	NA
0000000000001000000000000000010000000000000000	FoxO4	Meis1	N	NA	0.834717	2.92639	3934	-2.091673	0	NA	NA	NA	NA
0000010000000000000000000001000000000000000000	Erg	Lyl1	N	Fli1,Cdh5,Itga2b,Cbfa2t3h	19.7335	21.8269	3934	-2.0934	0	NA	NA	NA	NA
0000000000001000000000000000000000010000000000	FoxO4	Pecam1	N	NA	0.794459	2.88999	3934	-2.095531	0	NA	NA	NA	NA
0100000000000000000000000000000001000000000000	Cdh1	Nfe2	N	Cbfa2t3h,Lyl1,Pecam1	14.0503	16.1541	3934	-2.1038	0	NA	NA	NA	NA
0000000000000001000000000000000000000001000000	Gfi1b	Sfpi1	N	Lyl1,Ikaros	8.13931	10.2524	3934	-2.11309	0	NA	NA	NA	NA
0010000000000000000000000000000010000000000000	Cdh5	Myb	N	Kit	3.80175	5.9237	3934	-2.12195	0	NA	NA	NA	NA
0000000000000000000010000000000000000001000000	HoxD8	Sfpi1	N	NA	0.513989	2.63852	3934	-2.124531	0	NA	NA	NA	NA
0000000000000001000000000000000000010000000000	Gfi1b	Pecam1	N	Itga2b,Ikaros	8.23056	10.3559	3934	-2.12534	0	NA	NA	NA	NA
0000000100000000000000100000000000000000000000	Ets2	Itga2b	N	NA	0.635344	2.76135	3934	-2.126006	0	NA	NA	NA	NA
0000000000000000001000000000000000000000100000	HoxB2	Sox17	N	NA	0.485421	2.62226	3934	-2.136839	0	NA	NA	NA	NA
0000000100000010000000000000000000000000000000	Ets2	Gfi1	N	NA	0.383698	2.52131	3934	-2.137612	0	NA	NA	NA	NA
1000000000000000000000000000000000000000000100	Cbfa2t3h	Tbx20	N	NA	1.49898	3.6425	3934	-2.14352	0	NA	NA	NA	NA
0000000000000000001000000010000000000000000000	HoxB2	Lmo2	N	Etv2	1.89823	4.04204	3934	-2.14381	0	NA	NA	NA	NA
0000000000000000001000000000000001000000000000	HoxB2	Nfe2	N	NA	0.466101	2.62496	3934	-2.158859	0	NA	NA	NA	NA
0100000000000010000000000000000000000000000000	Cdh1	Gfi1	N	NA	1.13135	3.30583	3934	-2.17448	0	NA	NA	NA	NA
0000000001000000100000000000000000000000000000	Etv6	HbbbH1	N	NA	1.2085	3.38307	3934	-2.17457	0	NA	NA	NA	NA
0000000000001000000000000100000000000000000000	FoxO4	Ldb1	N	NA	0.219246	2.39957	3934	-2.180324	0	NA	NA	NA	NA
0000000000010000000000100000000000000000000000	FoxH1	Itga2b	N	NA	0.910918	3.09212	3934	-2.181202	0	NA	NA	NA	NA
0000000000100100000000000000000000000000000000	Fli1	Gata1	N	NA	1.36151	3.56603	3934	-2.20452	0	NA	NA	NA	NA
0000000100000000000000000000000000000001000000	Ets2	Sfpi1	N	Sox7	2.33206	4.53809	3934	-2.20603	0	NA	NA	NA	NA
0100000000000000001000000000000000000000000000	Cdh1	HoxB2	N	NA	0.283715	2.49233	3934	-2.208615	0	NA	NA	NA	NA
0000000100000000000000000000000000010000000000	Ets2	Pecam1	N	Egfl7	2.40768	4.62724	3934	-2.21956	0	NA	NA	NA	NA
0000000100000000000000000000010000000000000000	Ets2	Meis1	N	NA	0.516021	2.74939	3934	-2.233369	0	NA	NA	NA	NA
0000000000000000000010010000000000000000000000	HoxD8	Kdr	N	Tbx3	1.69904	3.93386	3934	-2.23482	0	NA	NA	NA	NA
0000000000010000000100000000000000000000000000	FoxH1	HoxB4	N	NA	0.814847	3.07114	3934	-2.256293	0	NA	NA	NA	NA
0000000000000000000010000000001000000000000000	HoxD8	Mitf	N	NA	0.311505	2.58816	3934	-2.276655	0	NA	NA	NA	NA
0000000100000000000000001000000000000000000000	Ets2	Kit	N	NA	0.236026	2.51437	3934	-2.278344	0	NA	NA	NA	NA
0001000000000000000100000000000000000000000000	Egfl7	HoxB4	N	Cdh5,Sox7	6.91593	9.2058	3934	-2.28987	0	NA	NA	NA	NA
0000000000000000001000000000001000000000000000	HoxB2	Mitf	N	NA	0.274418	2.56966	3934	-2.295242	0	NA	NA	NA	NA
0000000000000000000010000000000000000000001000	HoxD8	Tal1	N	NA	0.213665	2.51653	3934	-2.302865	0	NA	NA	NA	NA
0000000100000000100000000000000000000000000000	Ets2	HbbbH1	N	NA	0.451895	2.75995	3934	-2.308055	0	NA	NA	NA	NA
0000000000000000000000010000001000000000000000	Kdr	Mitf	N	Tbx20,Sox7	8.18152	10.4984	3934	-2.31688	0	NA	NA	NA	NA
0000010000000000000000100000000000000000000000	Erg	Itga2b	N	Pecam1	3.85788	6.18006	3934	-2.32218	0	NA	NA	NA	NA
0000000000000000010100000000000000000000000000	Hhex	HoxB4	N	Cdh5	3.80515	6.12911	3934	-2.32396	0	NA	NA	NA	NA
0000000100000000000000000000000000000000100000	Ets2	Sox17	N	NA	0.420205	2.75162	3934	-2.331415	0	NA	NA	NA	NA
0000000000000000001000000000000000100000000000	HoxB2	Notch1	N	Etv2	1.48496	3.8189	3934	-2.33394	0	NA	NA	NA	NA
0000000011000000000000000000000000000000000000	Etv2	Etv6	N	Cdh5,Kdr	5.6351	7.97046	3934	-2.33536	0	NA	NA	NA	NA
0000000000010000000000000000010000000000000000	FoxH1	Meis1	N	NA	0.74122	3.08015	3934	-2.33893	0	NA	NA	NA	NA
0000000000000000001000000000000000000000000010	HoxB2	Tbx3	N	Etv2	1.68719	4.03268	3934	-2.34549	0	NA	NA	NA	NA
0001000000000000000000000000000010000000000000	Egfl7	Myb	N	NA	1.16425	3.51322	3934	-2.34897	0	NA	NA	NA	NA
0000000001000000000000001000000000000000000000	Etv6	Kit	N	Fli1	3.12286	5.47227	3934	-2.34941	0	NA	NA	NA	NA
0000000000000000001000100000000000000000000000	HoxB2	Itga2b	N	NA	0.276666	2.63199	3934	-2.355324	0	NA	NA	NA	NA
0000000000000000000010100000000000000000000000	HoxD8	Itga2b	N	NA	0.285611	2.65049	3934	-2.364879	0	NA	NA	NA	NA
0000000000100000000000000000100000000000000000	Fli1	Mecom	N	Hhex	3.74141	6.11384	3934	-2.37243	0	NA	NA	NA	NA
0000000000000010000010000000000000000000000000	Gfi1	HoxD8	N	NA	0.0299689	2.41044	3934	-2.3804711	0	NA	NA	NA	NA
0000000000000000000000000000000000000100000100	Procr	Tbx20	N	Kdr	3.5064	5.90282	3934	-2.39642	0	NA	NA	NA	NA
0000000000000001000000000000000000000100000000	Gfi1b	Procr	N	NA	1.20224	3.63672	3934	-2.43448	0	NA	NA	NA	NA
0000000000000000101000000000000000000000000000	HbbbH1	HoxB2	N	NA	0.186808	2.63059	3934	-2.443782	0	NA	NA	NA	NA
0000000000000000000100000000000000000000001000	HoxB4	Tal1	N	Cdh5	2.96017	5.41263	3934	-2.45246	0	NA	NA	NA	NA
0010000000000000000010000000000000000000000000	Cdh5	HoxD8	N	NA	0.194428	2.65109	3934	-2.456662	0	NA	NA	NA	NA
0000000000001000000000000000001000000000000000	FoxO4	Mitf	N	NA	0.401185	2.87603	3934	-2.474845	0	NA	NA	NA	NA
0010000100000000000000000000000000000000000000	Cdh5	Ets2	N	Sox7	1.74123	4.21639	3934	-2.47516	0	NA	NA	NA	NA
0000000100000000000000000000001000000000000000	Ets2	Mitf	N	NA	0.212072	2.69902	3934	-2.486948	0	NA	NA	NA	NA
0000000000000000000010000010000000000000000000	HoxD8	Lmo2	N	NA	0.154359	2.64483	3934	-2.490471	0	NA	NA	NA	NA
0100000000000000000010000000000000000000000000	Cdh1	HoxD8	N	NA	0.000421679	2.51082	3934	-2.510398321	0	NA	NA	NA	NA
0000000000000000001000000000000000000010000000	HoxB2	Runx1	N	NA	0.00741061	2.51977	3934	-2.51235939	0	NA	NA	NA	NA
0000000000000000011000000000000000000000000000	Hhex	HoxB2	N	NA	0.0765954	2.6014	3934	-2.5248046	0	NA	NA	NA	NA
0010000000000000000000100000000000000000000000	Cdh5	Itga2b	N	Tal1	2.56952	5.10428	3934	-2.53476	0	NA	NA	NA	NA
0000000000000000000010000000000000000100000000	HoxD8	Procr	N	NA	0.0676307	2.60725	3934	-2.5396193	0	NA	NA	NA	NA
0000000000000000000010000000000000010000000000	HoxD8	Pecam1	N	NA	0.0606549	2.60212	3934	-2.5414651	0	NA	NA	NA	NA
0000000000000100000000000000000000000100000000	Gata1	Procr	N	Kdr	3.48853	6.03074	3934	-2.54221	0	NA	NA	NA	NA
0100000000000000000000000000000000000100000000	Cdh1	Procr	N	Kdr	3.20703	5.75703	3934	-2.55	0	NA	NA	NA	NA
0000001000000000000010000000000000000000000000	Ets1	HoxD8	N	NA	0.0518712	2.60429	3934	-2.5524188	0	NA	NA	NA	NA
0000000000000000001001000000000000000000000000	HoxB2	Ikaros	N	NA	0.0786745	2.63243	3934	-2.5537555	0	NA	NA	NA	NA
0000000000000000000000010000000000000000100000	Kdr	Sox17	N	Gata1	3.67411	6.23923	3934	-2.56512	0	NA	NA	NA	NA
0000000000000000001000000001000000000000000000	HoxB2	Lyl1	N	NA	0.0224441	2.59065	3934	-2.5682059	0	NA	NA	NA	NA
0000000000000000001000000000000000000100000000	HoxB2	Procr	N	NA	0.0166804	2.58875	3934	-2.5720696	0	NA	NA	NA	NA
0000000000000000001000000000000000010000000000	HoxB2	Pecam1	N	NA	0.00573233	2.58363	3934	-2.57789767	0	NA	NA	NA	NA
0000000000000000000010000000100000000000000000	HoxD8	Mecom	N	NA	0.000375704	2.58279	3934	-2.582414296	0	NA	NA	NA	NA
0000000100000000000100000000000000000000000000	Ets2	HoxB4	N	Notch1	1.84789	4.43271	3934	-2.58482	0	NA	NA	NA	NA
0000000000000000001000000000000010000000000000	HoxB2	Myb	N	NA	0.0397323	2.63262	3934	-2.5928877	0	NA	NA	NA	NA
0000000000000100000000000000000000000000000100	Gata1	Tbx20	N	Notch1,Tbx3,HbbbH1,Runx1	25.2009	27.7946	3934	-2.5937	0	NA	NA	NA	NA
0000000000001000000000000000000001000000000000	FoxO4	Nfe2	N	Gfi1b	1.83286	4.42674	3934	-2.59388	0	NA	NA	NA	NA
0000000000000000000000000000000000100000000010	Notch1	Tbx3	N	Tbx20,HoxB4	8.35796	10.9573	3934	-2.59934	0	NA	NA	NA	NA
0000000000010000000000000001000000000000000000	FoxH1	Lyl1	N	NA	0.450956	3.05078	3934	-2.599824	0	NA	NA	NA	NA
0000000000000001001000000000000000000000000000	Gfi1b	HoxB2	N	NA	0.0253813	2.62641	3934	-2.6010287	0	NA	NA	NA	NA
0000000000000000000100000000000000100000000000	HoxB4	Notch1	N	Sox7,Erg,Ikaros	14.1917	16.7943	3934	-2.6026	0	NA	NA	NA	NA
0000000000001000000000000001000000000000000000	FoxO4	Lyl1	N	NA	0.292778	2.89702	3934	-2.604242	0	NA	NA	NA	NA
0000000000000000000010000000000000100000000000	HoxD8	Notch1	N	NA	0.020431	2.63852	3934	-2.618089	0	NA	NA	NA	NA
0000000000000000000000000100000001000000000000	Ldb1	Nfe2	N	Cbfa2t3h	2.64548	5.26986	3934	-2.62438	0	NA	NA	NA	NA
0000000000010000000000000000001000000000000000	FoxH1	Mitf	N	NA	0.398814	3.02978	3934	-2.630966	0	NA	NA	NA	NA
0000000000000000000010000000000000000000100000	HoxD8	Sox17	N	NA	0.00840909	2.64076	3934	-2.63235091	0	NA	NA	NA	NA
0000000000010000000000000100000000000000000000	FoxH1	Ldb1	N	Ikaros,Tbx20,Notch1	7.28878	9.93664	3934	-2.64786	0	NA	NA	NA	NA
0000000000000010000000000000000010000000000000	Gfi1	Myb	N	Sfpi1,Gfi1b,Hhex	14.4929	17.1422	3934	-2.6493	0	NA	NA	NA	NA
0000000000000010000000000000100000000000000000	Gfi1	Mecom	N	NA	0.719898	3.3778	3934	-2.657902	0	NA	NA	NA	NA
0000000100100000000000000000000000000000000000	Ets2	Fli1	N	Sox7	1.52441	4.19188	3934	-2.66747	0	NA	NA	NA	NA
0000000000000000000000010000000000010000000000	Kdr	Pecam1	N	Fli1	3.39702	6.07975	3934	-2.68273	0	NA	NA	NA	NA
0000000000000000000000000000000000010000100000	Pecam1	Sox17	N	NA	0.922413	3.62744	3934	-2.705027	0	NA	NA	NA	NA
0000000000001000000000000000000000000000000010	FoxO4	Tbx3	N	NA	0.227539	2.93371	3934	-2.706171	0	NA	NA	NA	NA
0000000000000010000000000000000000010000000000	Gfi1	Pecam1	N	Lyl1	3.02729	5.73963	3934	-2.71234	0	NA	NA	NA	NA
0000000000000000000000000000000010000000000010	Myb	Tbx3	N	Gata1	3.66444	6.37714	3934	-2.7127	0	NA	NA	NA	NA
0000010100000000000000000000000000000000000000	Erg	Ets2	N	Sox7	1.46945	4.18351	3934	-2.71406	0	NA	NA	NA	NA
0000000100000001000000000000000000000000000000	Ets2	Gfi1b	N	NA	0.0346131	2.75577	3934	-2.7211569	0	NA	NA	NA	NA
0000000000000000000000000011000000000000000000	Lmo2	Lyl1	N	Tal1,Cdh5,Fli1,Hhex	16.3493	19.0726	3934	-2.7233	0	NA	NA	NA	NA
0000000000010000000000000000000000000100000000	FoxH1	Procr	N	NA	0.321349	3.04887	3934	-2.727521	0	NA	NA	NA	NA
0000000100000100000000000000000000000000000000	Ets2	Gata1	N	NA	0.000226577	2.7381	3934	-2.737873423	0	NA	NA	NA	NA
0000000001000000000000000000000000000010000000	Etv6	Runx1	N	NA	0.532693	3.27226	3934	-2.739567	0	NA	NA	NA	NA
0000010000000000001000000000000000000000000000	Erg	HoxB2	N	Etv2	1.11762	3.86426	3934	-2.74664	0	NA	NA	NA	NA
0000000100000000000000000000000001000000000000	Ets2	Nfe2	N	NA	0.00629792	2.75432	3934	-2.74802208	0	NA	NA	NA	NA
0000000000000000000001000000000000000100000000	Ikaros	Procr	N	NA	0.894093	3.64273	3934	-2.748637	0	NA	NA	NA	NA
1000000000000000000000000000010000000000000000	Cbfa2t3h	Meis1	N	NA	0.881526	3.63033	3934	-2.748804	0	NA	NA	NA	NA
0000000000000000000100000000000000000000000100	HoxB4	Tbx20	N	Sox7,Lyl1,Etv2,Tbx3	26.0453	28.8042	3934	-2.7589	0	NA	NA	NA	NA
0000000000000000000000000000001000000000001000	Mitf	Tal1	N	NA	0.725386	3.48925	3934	-2.763864	0	NA	NA	NA	NA
0000000001010000000000000000000000000000000000	Etv6	FoxH1	N	NA	0.00403921	2.79105	3934	-2.78701079	0	NA	NA	NA	NA
0001000000010000000000000000000000000000000000	Egfl7	FoxH1	N	NA	0.126912	2.91917	3934	-2.792258	0	NA	NA	NA	NA
0000000010000000000001000000000000000000000000	Etv2	Ikaros	N	Notch1,Tbx3	8.27725	11.0707	3934	-2.79345	0	NA	NA	NA	NA
0000000001000000000001000000000000000000000000	Etv6	Ikaros	N	Kit	2.87888	5.67412	3934	-2.79524	0	NA	NA	NA	NA
0000000000000000000000000000010010000000000000	Meis1	Myb	N	Gata1	3.5428	6.34033	3934	-2.79753	0	NA	NA	NA	NA
0000000000000000000000010001000000000000000000	Kdr	Lyl1	N	Cdh5	2.8688	5.66968	3934	-2.80088	0	NA	NA	NA	NA
