x	y	z.name	ui.vect	zi.vect	Ixy_ui	cplx	Rxyz_ui	category	Nxy_ui
000000000000000000100000000000010	Lmo2	Tbx20	NA	Etv2	Cbfa2t3h,Erg,Ets1,Ets2,,Etv6,Fli1,Gfi1,Gfi1b,Hhex,HoxB2,HoxB4,Ikaros,Ldb1,Lyl1,Mecom,Meis1,Myb,Nfe2,Notch1,Runx1,Sfpi1,Sox17,Sox7,Tal1,Tbx3,FoxH1,Gata1,Mitf	1.26711	6.41495	53.3872	1	3934
000000000000001000000000000100000	HoxB4	Sfpi1	NA	Erg	Cbfa2t3h,,Ets1,Ets2,Etv2,Etv6,Fli1,Gata1,Gfi1,Gfi1b,Hhex,HoxB2,Lmo2,Lyl1,Mecom,Meis1,Mitf,Nfe2,Notch1,Sox17,Sox7,Tal1,Tbx20,Tbx3,FoxH1,FoxO4,Ikaros,Ldb1,Myb,Runx1	1.93505	6.45584	53.1248	1	3934
000000000000000000000000011000000	Notch1	Runx1	NA	Gata1	Cbfa2t3h,Erg,Ets1,Ets2,Etv2,Etv6,Fli1,FoxO4,,Gfi1,Gfi1b,Hhex,HoxB2,HoxB4,Ikaros,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Myb,Nfe2,Sfpi1,Sox17,Sox7,Tal1,Tbx20,Tbx3,FoxH1,HoxD8	4.98344	5.88263	48.6992	1	3934
100000000000000000000000000000001	Cbfa2t3h	Tbx3	NA	Gfi1b	Erg,Ets1,Ets2,Etv2,Etv6,Fli1,FoxH1,Gata1,Gfi1,,Hhex,HoxB2,HoxB4,Ikaros,Ldb1,Lmo2,Lyl1,Mitf,Myb,Nfe2,Notch1,Runx1,Sfpi1,Sox17,Sox7,Tal1,HoxD8,Meis1,Tbx20	3.11521	6.27584	48.5707	1	3934
000000000000000000100001000000000	Lmo2	Myb	NA	Tal1	Cbfa2t3h,Erg,Ets1,Ets2,Etv2,Etv6,Fli1,Gfi1,Gfi1b,Hhex,HoxB2,HoxB4,Ikaros,Ldb1,Lyl1,Mecom,Meis1,Nfe2,Notch1,Runx1,Sfpi1,Sox17,Sox7,,Tbx20,Tbx3,FoxH1,FoxO4,Gata1,HoxD8,Mitf	4.67376	5.65261	42.5957	1	3934
000010000000000000000000000100000	Etv2	Sfpi1	NA	Fli1	Cbfa2t3h,Erg,Ets1,Ets2,Etv6,,FoxO4,Gata1,Gfi1,Gfi1b,Hhex,HoxB2,HoxB4,HoxD8,Ikaros,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Myb,Nfe2,Notch1,Runx1,Sox17,Sox7,Tal1,Tbx20,Tbx3,FoxH1	0.121906	6.09957	42.4306	1	3934
000010000000000000000000100000000	Etv2	Nfe2	NA	Gata1,Notch1	Cbfa2t3h,Erg,Ets1,Ets2,Etv6,Fli1,FoxO4,Gfi1,Gfi1b,Hhex,HoxB2,HoxB4,HoxD8,Ikaros,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Myb,,Runx1,Sfpi1,Sox17,Sox7,Tal1,Tbx20,Tbx3,FoxH1	1.8067	10.3188	41.974	1	3934
000000000001000000001000000000000	Gfi1b	Mecom	NA	Sox17,Gata1	Cbfa2t3h,Erg,Ets1,Etv2,Fli1,FoxH1,FoxO4,,Gfi1,Hhex,HoxB4,HoxD8,Ikaros,Ldb1,Lmo2,Lyl1,Meis1,Mitf,Myb,Nfe2,Notch1,Runx1,Sfpi1,Sox7,Tal1,Tbx20,Tbx3,Etv6	4.25923	10.2377	40.3262	1	3934
000000000000000000000100000000010	Meis1	Tbx20	NA	Notch1,Gata1	Erg,Ets1,Etv2,Etv6,Fli1,,Gfi1,Gfi1b,Hhex,HoxB2,HoxB4,Ikaros,Lmo2,Lyl1,Mecom,Mitf,Myb,Nfe2,Runx1,Sfpi1,Sox17,Sox7,Tal1,Tbx3,Ets2,FoxH1	9.93332	10.9374	40.2826	1	3934
000010000100000000000000000000000	Etv2	Gata1	NA	Notch1,Tbx20	Cbfa2t3h,Erg,Ets1,Ets2,Etv6,Fli1,FoxO4,Gfi1,Gfi1b,Hhex,HoxB2,HoxB4,HoxD8,Ikaros,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Myb,Nfe2,Runx1,Sfpi1,Sox17,Sox7,Tal1,,Tbx3,FoxH1	6.85227	10.684	39.6419	1	3934
000000100001000000000000000000000	Fli1	Gfi1b	NA	Myb	Cbfa2t3h,Erg,Ets1,Ets2,Etv2,Etv6,FoxO4,Gfi1,Hhex,HoxB4,Ikaros,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,,Nfe2,Notch1,Runx1,Sfpi1,Sox17,Sox7,Tal1,Tbx20,Tbx3,FoxH1,Gata1,HoxD8	1.7443	6.25283	38.7871	1	3934
000000000000000000000000001000100	Runx1	Tal1	NA	Ikaros	Cbfa2t3h,Ets1,Etv2,Fli1,FoxH1,FoxO4,Gata1,Gfi1,Gfi1b,HoxD8,,Lmo2,Lyl1,Mecom,Meis1,Mitf,Myb,Nfe2,Notch1,Sfpi1,Sox17,Sox7,Tbx20,Tbx3,Erg,Ets2,Etv6,Hhex,HoxB4,Ldb1	3.51185	5.29043	38.3652	1	3934
000000000000000000000000010100000	Notch1	Sfpi1	NA	Hhex	Cbfa2t3h,Erg,Ets1,Ets2,Etv2,Etv6,Fli1,FoxO4,Gata1,Gfi1,Gfi1b,,HoxB2,HoxB4,Ikaros,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Myb,Nfe2,Runx1,Sox17,Sox7,Tal1,Tbx20,Tbx3,FoxH1	3.56166	6.39264	38.2469	1	3934
000000000000000000000000001000010	Runx1	Tbx20	NA	Gata1	Cbfa2t3h,Ets1,Etv2,Fli1,FoxH1,FoxO4,,Gfi1,Gfi1b,HoxD8,Ikaros,Lmo2,Lyl1,Mecom,Meis1,Mitf,Myb,Nfe2,Notch1,Sfpi1,Sox17,Sox7,Tal1,Tbx3,Erg,Ets2,Etv6,Hhex,HoxB2,HoxB4	3.84089	5.93006	38.075	1	3934
000000000000000000100100000000000	Lmo2	Meis1	NA	Erg	Cbfa2t3h,,Ets1,Ets2,Etv2,Etv6,Fli1,Gfi1,Gfi1b,Hhex,HoxB2,HoxB4,Ikaros,Ldb1,Lyl1,Mecom,Myb,Nfe2,Notch1,Runx1,Sfpi1,Sox17,Sox7,Tal1,Tbx20,Tbx3,Gata1,Mitf	0.836274	6.43339	34.9579	1	3934
001000000010000000000000000000000	Ets1	Gfi1	NA	Erg	Cbfa2t3h,,Ets2,Etv2,Etv6,Fli1,FoxO4,Gata1,Gfi1b,Hhex,HoxB2,HoxB4,Ikaros,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Nfe2,Notch1,Runx1,Sfpi1,Sox17,Sox7,Tal1,Tbx20,Tbx3,FoxH1,Myb	3.62417	5.54522	34.3215	1	3934
000000100000000000000000100000000	Fli1	Nfe2	NA	Myb	Cbfa2t3h,Erg,Ets1,Ets2,Etv2,Etv6,FoxO4,Gfi1,Gfi1b,Hhex,HoxB4,Ikaros,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,,Notch1,Runx1,Sfpi1,Sox17,Sox7,Tal1,Tbx20,Tbx3,FoxH1,Gata1	1.98626	6.2703	31.2406	1	3934
000001000000000000000100000000000	Etv6	Meis1	NA	Erg	Cbfa2t3h,,Ets1,Etv2,Fli1,Gata1,Gfi1,Hhex,HoxB4,Ikaros,Ldb1,Lmo2,Lyl1,Mecom,Myb,Notch1,Sfpi1,Sox17,Sox7,Tal1,Tbx20,Tbx3,Gfi1b,HoxB2,Mitf,Nfe2,Runx1	5.359	5.37821	30.3517	1	3934
000000000000000000000000010000010	Notch1	Tbx20	NA	Etv2,Sox7,Ikaros	Cbfa2t3h,Erg,Ets1,Ets2,Etv6,Fli1,FoxO4,Gata1,Gfi1,Gfi1b,Hhex,HoxB2,HoxB4,,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Myb,Nfe2,Runx1,Sfpi1,Sox17,Tal1,Tbx3,FoxH1	11.4592	17.7671	29.4872	1	3934
000000000000000000010000000000001	Lyl1	Tbx3	NA	Gfi1b	Cbfa2t3h,Erg,Ets1,Ets2,Etv2,Etv6,Fli1,Gata1,Gfi1,,Hhex,HoxB4,Ikaros,Ldb1,Lmo2,Meis1,Myb,Nfe2,Notch1,Runx1,Sfpi1,Sox7,Tal1,Tbx20,HoxB2,HoxD8,Mitf,Sox17	0.234152	6.27626	29.4764	1	3934
000000000010000000000000100000000	Gfi1	Nfe2	NA	Ikaros	Cbfa2t3h,Erg,Ets1,Etv2,Etv6,Fli1,FoxH1,FoxO4,Gata1,Gfi1b,Hhex,HoxB4,,Lmo2,Lyl1,Meis1,Myb,Notch1,Runx1,Sfpi1,Sox17,Sox7,Tal1,Tbx20,Tbx3,Ldb1,Mecom,Mitf	1.29433	5.79862	28.8588	1	3934
000000000001000000000000000100000	Gfi1b	Sfpi1	NA	Lyl1,Ikaros	Cbfa2t3h,Erg,Ets1,Etv2,Fli1,FoxH1,FoxO4,Gata1,Gfi1,Hhex,HoxB4,HoxD8,,Ldb1,Lmo2,Mecom,Meis1,Mitf,Myb,Nfe2,Notch1,Runx1,Sox17,Sox7,Tal1,Tbx20,Tbx3,Ets2,Etv6	8.13931	10.2524	28.6279	1	3934
000000000100001000000000000000000	Gata1	HoxB4	NA	Notch1,Tbx20	Cbfa2t3h,Erg,Ets1,Etv2,Etv6,FoxH1,FoxO4,Gfi1,Gfi1b,Hhex,HoxB2,Ikaros,Ldb1,Lyl1,Mecom,Meis1,Mitf,Myb,Nfe2,Runx1,Sfpi1,Sox17,Sox7,Tal1,,Tbx3,Ets2,Fli1,Lmo2	8.7084	10.7186	27.7755	1	3934
000000000000001000000000010000000	HoxB4	Notch1	NA	Sox7,Erg,Ikaros	Cbfa2t3h,Ets1,Ets2,Etv2,Etv6,Fli1,Gata1,Gfi1,Gfi1b,Hhex,HoxB2,Lmo2,Lyl1,Mecom,Meis1,Mitf,Nfe2,Sox17,Tal1,Tbx20,Tbx3,FoxO4,,Ldb1,Myb	14.1917	16.7943	27.197	1	3934
000000000000000000000001000000001	Myb	Tbx3	NA	Gata1	Cbfa2t3h,Etv2,Etv6,Fli1,FoxH1,FoxO4,,Gfi1,Gfi1b,Hhex,HoxD8,Ikaros,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Nfe2,Notch1,Runx1,Sfpi1,Sox17,Sox7,Tal1,Tbx20,Erg,Ets1,HoxB2,HoxB4	3.66444	6.37714	27.0072	1	3934
000000000010000000000000010000000	Gfi1	Notch1	NA	Sox7	Cbfa2t3h,Erg,Ets1,Etv2,Etv6,Fli1,FoxH1,FoxO4,Gata1,Gfi1b,Hhex,HoxB4,Ikaros,Lmo2,Lyl1,Meis1,Myb,Nfe2,Runx1,Sfpi1,Sox17,,Tal1,Tbx20,Tbx3,Ets2,HoxB2,Ldb1,Mecom,Mitf	2.20265	5.76426	26.1093	1	3934
000000000000100000000000100000000	Hhex	Nfe2	NA	Ets1	Cbfa2t3h,Erg,,Ets2,Etv2,Etv6,Fli1,FoxO4,Gata1,Gfi1,Gfi1b,HoxB4,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Myb,Notch1,Sfpi1,Sox17,Sox7,Tal1,Tbx20,Tbx3,FoxH1,Ikaros,Runx1	3.24654	6.4465	24.3634	1	3934
000000000000000000000000010000001	Notch1	Tbx3	NA	Tbx20,HoxB4	Cbfa2t3h,Erg,Ets1,Ets2,Etv2,Etv6,Fli1,FoxO4,Gata1,Gfi1,Gfi1b,Hhex,HoxB2,,Ikaros,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Myb,Nfe2,Runx1,Sfpi1,Sox17,Sox7,Tal1,HoxD8	8.35796	10.9573	24.3611	1	3934
000000000010000000000000000000010	Gfi1	Tbx20	NA	Sox7	Cbfa2t3h,Erg,Ets1,Etv2,Etv6,Fli1,FoxH1,FoxO4,Gata1,Gfi1b,Hhex,HoxB4,Ikaros,Lmo2,Lyl1,Meis1,Myb,Nfe2,Notch1,Runx1,Sfpi1,Sox17,,Tal1,Tbx3,Ets2,HoxB2,Mecom,Mitf	1.30274	5.93643	24.3159	1	3934
000000000000000000100000000010000	Lmo2	Sox17	NA	Erg	Cbfa2t3h,,Ets1,Ets2,Etv2,Etv6,Fli1,Gfi1,Gfi1b,Hhex,HoxB2,HoxB4,Ikaros,Ldb1,Lyl1,Mecom,Meis1,Myb,Nfe2,Notch1,Runx1,Sfpi1,Sox7,Tal1,Tbx20,Tbx3,FoxH1,FoxO4,Gata1,Mitf	0.352059	6.53872	24.3049	1	3934
010000000000000000000000000000001	Erg	Tbx3	NA	Ets1	Cbfa2t3h,,Ets2,Etv2,Etv6,Fli1,FoxH1,Gata1,Gfi1,Gfi1b,Hhex,HoxB2,HoxB4,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Nfe2,Notch1,Sfpi1,Sox17,Sox7,Tal1,Tbx20,HoxD8,Ikaros,Myb,Runx1	1.69637	5.99278	23.7529	1	3934
000000000000000000100000001000000	Lmo2	Runx1	NA	Lyl1	Cbfa2t3h,Erg,Ets1,Ets2,Etv2,Etv6,Fli1,Gfi1,Gfi1b,Hhex,HoxB2,HoxB4,Ikaros,Ldb1,,Mecom,Meis1,Myb,Nfe2,Notch1,Sfpi1,Sox17,Sox7,Tal1,Tbx20,Tbx3,FoxH1,FoxO4,Gata1,HoxD8,Mitf	0.0804174	6.24707	23.5023	1	3934
100010000000000000000000000000000	Cbfa2t3h	Etv2	NA	HoxB4	Erg,Ets1,Ets2,Etv6,Fli1,FoxH1,Gata1,Gfi1,Gfi1b,Hhex,HoxB2,,Ikaros,Ldb1,Lmo2,Lyl1,Mitf,Myb,Nfe2,Notch1,Runx1,Sfpi1,Sox17,Sox7,Tal1,Tbx3,FoxO4,HoxD8,Mecom,Meis1,Tbx20	5.71947	6.31366	23.4996	1	3934
000000000000000001010000000000000	Ldb1	Lyl1	NA	Cbfa2t3h	,Erg,Ets1,Etv2,Etv6,Fli1,FoxH1,Gata1,Gfi1b,Hhex,Ikaros,Lmo2,Mecom,Myb,Nfe2,Notch1,Sfpi1,Tal1,Tbx3,Ets2,Gfi1,HoxB4,Meis1,Runx1,Sox7,Tbx20	0.223594	5.22664	23.3729	1	3934
000010000010000000000000000000000	Etv2	Gfi1	NA	Sox7	Cbfa2t3h,Erg,Ets1,Ets2,Etv6,Fli1,FoxO4,Gata1,Gfi1b,Hhex,HoxB2,HoxB4,HoxD8,Ikaros,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Myb,Nfe2,Notch1,Runx1,Sfpi1,Sox17,,Tal1,Tbx20,Tbx3,FoxH1	1.85445	5.79888	23.2224	1	3934
000000000100000000001000000000000	Gata1	Mecom	NA	Meis1,Sox17,Cbfa2t3h,Notch1	Erg,Etv6,FoxH1,FoxO4,Gfi1b,HoxB2,Ikaros,Ldb1,Mitf,Myb,Nfe2,,Sfpi1,Tal1,Tbx20,Tbx3	14.1624	27.2571	23.0434	1	3934
000000000000000000000011000000000	Mitf	Myb	NA	Gata1	Cbfa2t3h,Erg,Ets1,Etv2,Fli1,,Gfi1b,Hhex,HoxB4,Ikaros,Mecom,Meis1,Nfe2,Notch1,Runx1,Sox17,Sox7,Tbx20,Tbx3,Etv6,FoxH1,FoxO4,Gfi1,HoxD8,Ldb1,Lmo2,Lyl1,Sfpi1,Tal1	4.50696	6.35453	22.3687	1	3934
000000000000100000000000000000001	Hhex	Tbx3	NA	Ets1	Cbfa2t3h,Erg,,Ets2,Etv2,Etv6,Fli1,FoxO4,Gata1,Gfi1,Gfi1b,HoxB4,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Myb,Nfe2,Notch1,Sfpi1,Sox17,Sox7,Tal1,Tbx20,HoxB2,HoxD8,Ikaros,Runx1	1.04711	6.40613	22.1572	1	3934
000000000001000000000000010000000	Gfi1b	Notch1	NA	Gata1,Nfe2,Sox7	Cbfa2t3h,Erg,Ets1,Etv2,Fli1,FoxH1,FoxO4,Gfi1,HoxB4,HoxD8,Ikaros,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Myb,Runx1,Sox17,,Tal1,Tbx20,Tbx3,Ets2,Etv6,HoxB2	10.0277	16.2454	21.8386	1	3934
000010000001000000000000000000000	Etv2	Gfi1b	NA	Gata1,Notch1	Cbfa2t3h,Erg,Ets1,Ets2,Etv6,Fli1,FoxO4,Gfi1,Hhex,HoxB2,HoxB4,HoxD8,Ikaros,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Myb,Nfe2,,Runx1,Sfpi1,Sox17,Sox7,Tal1,Tbx20,Tbx3,FoxH1	4.56461	10.2214	21.5253	1	3934
000000100000000000000100000000000	Fli1	Meis1	NA	Tbx20	Cbfa2t3h,Erg,Ets1,Ets2,Etv2,Etv6,FoxO4,Gfi1,Gfi1b,Hhex,HoxB4,Ikaros,Ldb1,Lmo2,Lyl1,Mecom,Mitf,Myb,Nfe2,Notch1,Runx1,Sfpi1,Sox17,Sox7,Tal1,,Tbx3,Gata1,HoxB2	1.97987	6.36835	20.7218	1	3934
000000000000000010000010000000000	Ikaros	Mitf	NA	Gata1	Cbfa2t3h,Ets1,Etv2,Etv6,Fli1,FoxH1,FoxO4,,Gfi1,Gfi1b,HoxD8,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Myb,Nfe2,Notch1,Runx1,Sfpi1,Sox17,Sox7,Tal1,Tbx20,Tbx3,Erg,Hhex,HoxB4	3.27994	6.14601	20.5754	1	3934
100000000010000000000000000000000	Cbfa2t3h	Gfi1	NA	Ikaros	Erg,Ets1,Ets2,Etv2,Etv6,Fli1,FoxH1,Gata1,Gfi1b,Hhex,HoxB2,HoxB4,,Ldb1,Lmo2,Lyl1,Mitf,Myb,Nfe2,Notch1,Runx1,Sfpi1,Sox17,Sox7,Tal1,Tbx3,FoxO4,Meis1,Tbx20	1.43754	5.75433	20.3088	1	3934
000000000000000010001000000000000	Ikaros	Mecom	NA	Gata1,Sox17	Cbfa2t3h,Ets1,Etv2,Etv6,Fli1,FoxH1,FoxO4,Gfi1,Gfi1b,HoxD8,Ldb1,Lmo2,Lyl1,Meis1,Mitf,Myb,Nfe2,Notch1,Runx1,Sfpi1,,Sox7,Tal1,Tbx20,Tbx3,Erg,Hhex,HoxB4	4.03499	10.3154	20.1252	1	3934
010000000001000000000000000000000	Erg	Gfi1b	NA	Ets1	Cbfa2t3h,,Ets2,Etv2,Etv6,Fli1,FoxH1,Gata1,Gfi1,Hhex,HoxB2,HoxB4,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Nfe2,Notch1,Sfpi1,Sox17,Sox7,Tal1,Tbx20,Tbx3,FoxO4,HoxD8,Ikaros,Myb,Runx1	5.82335	6.03857	20.1135	1	3934
000000000001000001000000000000000	Gfi1b	Ldb1	NA	Cbfa2t3h	,Erg,Ets1,Etv2,Fli1,FoxH1,FoxO4,Gata1,Gfi1,Hhex,HoxB4,HoxD8,Ikaros,Lmo2,Lyl1,Mecom,Meis1,Mitf,Myb,Nfe2,Notch1,Runx1,Sfpi1,Sox17,Sox7,Tal1,Tbx20,Tbx3,Etv6	3.21671	5.26078	20.0836	1	3934
000010000000000000010000000000000	Etv2	Lyl1	NA	HoxB4	Cbfa2t3h,Erg,Ets1,Ets2,Etv6,Fli1,FoxO4,Gata1,Gfi1,Gfi1b,Hhex,HoxB2,,HoxD8,Ikaros,Ldb1,Lmo2,Mecom,Meis1,Mitf,Myb,Nfe2,Notch1,Runx1,Sfpi1,Sox17,Sox7,Tal1,Tbx20,Tbx3	4.55658	6.29991	19.923	1	3934
000000000000000000000100000010000	Meis1	Sox17	NA	Gata1,Mecom,Erg,Gfi1b	Ets1,Etv2,Etv6,Fli1,Gfi1,,Hhex,HoxB2,HoxB4,Ikaros,Lmo2,Lyl1,Mitf,Myb,Nfe2,Notch1,Runx1,Sfpi1,Sox7,Tal1,Tbx3,Cbfa2t3h,FoxH1,FoxO4	15.3742	27.9161	19.2277	1	3934
000000000000100000000010000000000	Hhex	Mitf	NA	Sox7	Cbfa2t3h,Erg,Ets1,Ets2,Etv2,Etv6,Fli1,FoxO4,Gata1,Gfi1,Gfi1b,HoxB4,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Myb,Nfe2,Notch1,Sfpi1,Sox17,,Tal1,Tbx20,Tbx3,Ikaros,Runx1	0.805926	6.29285	19.1014	1	3934
000010000000000010000000000000000	Etv2	Ikaros	NA	Notch1,Tbx3	Cbfa2t3h,Erg,Ets1,Ets2,Etv6,Fli1,FoxO4,Gata1,Gfi1,Gfi1b,Hhex,HoxB2,HoxB4,HoxD8,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Myb,Nfe2,Runx1,Sfpi1,Sox17,Sox7,Tal1,Tbx20,,FoxH1	8.27725	11.0707	18.8502	1	3934
000000100000000010000000000000000	Fli1	Ikaros	NA	Tal1,Hhex	Cbfa2t3h,Erg,Ets1,Ets2,Etv2,Etv6,FoxO4,Gfi1,Gfi1b,,HoxB4,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Myb,Nfe2,Notch1,Runx1,Sfpi1,Sox17,Sox7,Tbx20,Tbx3,FoxH1,Gata1,HoxD8	0.312577	9.36545	18.639	1	3934
000000000000000010000000000001000	Ikaros	Sox7	NA	Etv2,Meis1,Etv6,Runx1,Sox17,Cbfa2t3h	,Ets1,Fli1,FoxH1,Gata1,Gfi1b,Ldb1,Lmo2,Lyl1,Myb,Nfe2,Notch1,Sfpi1,Tal1,Tbx20,Tbx3,Erg,Ets2,Hhex,HoxB4	30.5615	44.6958	18.4725	1	3934
000000000000000010000000010000000	Ikaros	Notch1	NA	Gata1,Cbfa2t3h,Nfe2	Ets1,Etv2,Etv6,Fli1,FoxH1,FoxO4,Gfi1,Gfi1b,HoxD8,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Myb,,Runx1,Sfpi1,Sox17,Sox7,Tal1,Tbx20,Tbx3,Erg,Ets2,Hhex,HoxB2,HoxB4	8.74006	15.319	18.3178	1	3934
000001000000000000000000000010000	Etv6	Sox17	NA	Erg	Cbfa2t3h,,Ets1,Etv2,Fli1,Gata1,Gfi1,Hhex,HoxB4,Ikaros,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Myb,Notch1,Sfpi1,Sox7,Tal1,Tbx20,Tbx3,FoxH1,FoxO4,Gfi1b,Mitf,Nfe2,Runx1	0.674039	5.48353	18.1515	1	3934
000000000000000001000000100000000	Ldb1	Nfe2	NA	Cbfa2t3h	,Erg,Ets1,Etv2,Etv6,Fli1,FoxH1,Gata1,Gfi1b,Hhex,Ikaros,Lmo2,Lyl1,Mecom,Myb,Notch1,Sfpi1,Tal1,Tbx3,FoxO4,Gfi1,HoxB4,Meis1,Mitf,Runx1,Sox17,Sox7,Tbx20	2.64548	5.26986	18.0815	1	3934
000000000000000000010001000000000	Lyl1	Myb	NA	Ikaros,Tal1	Cbfa2t3h,Erg,Ets1,Ets2,Etv2,Etv6,Fli1,Gata1,Gfi1,Gfi1b,Hhex,HoxB4,Ldb1,Lmo2,Meis1,Nfe2,Notch1,Runx1,Sfpi1,Sox7,,Tbx20,Tbx3,FoxH1,FoxO4,HoxD8,Mecom,Mitf,Sox17	5.4183	8.98483	18.0437	1	3934
000000000000000000000001010000000	Myb	Notch1	NA	Ikaros,Nfe2,Tal1	Cbfa2t3h,Etv2,Etv6,Fli1,FoxH1,FoxO4,Gata1,Gfi1,Gfi1b,Hhex,HoxD8,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Runx1,Sfpi1,Sox17,Sox7,,Erg,Ets1,Ets2,HoxB2	3.08827	14.0563	17.6439	1	3934
000000000001100000000000000000000	Gfi1b	Hhex	NA	Ets1	Cbfa2t3h,Erg,,Etv2,Fli1,FoxH1,FoxO4,Gata1,Gfi1,HoxB4,HoxD8,Ikaros,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Myb,Nfe2,Notch1,Runx1,Sfpi1,Sox17,Sox7,Tal1,Tbx20,Tbx3,Ets2,Etv6	0.784417	6.45192	17.5776	1	3934
000000000100000000010000000000000	Gata1	Lyl1	NA	Ikaros,Tal1	Cbfa2t3h,Erg,Ets1,Etv2,Etv6,FoxH1,FoxO4,Gfi1,Gfi1b,Hhex,HoxB2,HoxB4,Ldb1,Mecom,Meis1,Mitf,Myb,Nfe2,Notch1,Runx1,Sfpi1,Sox17,Sox7,,Tbx20,Tbx3,Ets2,Fli1,Lmo2	3.91514	8.06227	17.5615	1	3934
000000000010000000000000000000001	Gfi1	Tbx3	NA	Sox7	Cbfa2t3h,Erg,Ets1,Etv2,Etv6,Fli1,FoxH1,FoxO4,Gata1,Gfi1b,Hhex,HoxB4,Ikaros,Lmo2,Lyl1,Meis1,Myb,Nfe2,Notch1,Runx1,Sfpi1,Sox17,,Tal1,Tbx20,HoxB2,HoxD8,Ldb1,Mitf	5.64149	6.01382	17.3193	1	3934
010000000000000000000010000000000	Erg	Mitf	NA	Sox7	Cbfa2t3h,Ets1,Ets2,Etv2,Etv6,Fli1,FoxH1,Gata1,Gfi1,Gfi1b,Hhex,HoxB2,HoxB4,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Nfe2,Notch1,Sfpi1,Sox17,,Tal1,Tbx20,Tbx3,Ikaros,Myb,Runx1	0.534496	6.14069	17.2887	1	3934
000010000000000000000100000000000	Etv2	Meis1	NA	Notch1,Erg,Tbx3	Ets1,Ets2,Etv6,Fli1,FoxO4,Gata1,Gfi1,Gfi1b,Hhex,HoxB2,HoxB4,HoxD8,Ikaros,Ldb1,Lmo2,Lyl1,Mecom,Mitf,Myb,Nfe2,Runx1,Sfpi1,Sox7,Tal1,Tbx20,	17.386	17.875	17.2345	1	3934
000000000000000000000100000000001	Meis1	Tbx3	NA	Tbx20,Gata1,Erg	,Ets1,Etv2,Etv6,Gfi1b,HoxB2,HoxB4,Lmo2,Lyl1,Mecom,Notch1,Runx1,Sfpi1,Sox17,Sox7,Tal1,HoxD8,Ldb1	9.86128	19.0349	17.2057	1	3934
000000000110000000000000000000000	Gata1	Gfi1	NA	Myb	Cbfa2t3h,Erg,Ets1,Etv2,Etv6,FoxH1,FoxO4,Gfi1b,Hhex,HoxB2,HoxB4,Ikaros,Ldb1,Lyl1,Mecom,Meis1,Mitf,,Nfe2,Notch1,Runx1,Sfpi1,Sox17,Sox7,Tal1,Tbx20,Tbx3,Fli1,Lmo2	0.68438	5.92925	17.1106	1	3934
000000000000101000000000000000000	Hhex	HoxB4	NA	Sox7,Tal1	Cbfa2t3h,Erg,Ets1,Ets2,Etv2,Etv6,Fli1,FoxO4,Gata1,Gfi1,Gfi1b,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Myb,Nfe2,Notch1,Sfpi1,Sox17,,Tbx20,Tbx3,HoxB2	5.30396	10.0507	17.0024	1	3934
000000000000000000001000000001000	Mecom	Sox7	NA	Meis1,Sox17,Erg	,Ets1,Etv2,Etv6,Fli1,FoxO4,Gata1,Gfi1b,Hhex,HoxB4,Ikaros,Ldb1,Lmo2,Mitf,Myb,Nfe2,Notch1,Runx1,Sfpi1,Tbx20,Cbfa2t3h,Ets2,FoxH1,Gfi1,HoxB2,Tal1,Tbx3	16.9151	16.919	16.9078	1	3934
